date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-05-20,1W,미국,16,미국,US97785W1062,WOLFSPEED INC/DE WOLFSPEED INC/DE EXOF 985462627 US9778521024,35584754,6922049,28662705
2026-05-20,1W,미국,17,미국,US19247G1076,II-VI INCORPORATED Com CHAN 009623241 US9021041085,64897655,37230000,27667654
2026-05-20,1W,미국,18,미국,US02072L5654,ALPHA ARCHITECT 1-3 MONTH BOX ETF,28568443,4223534,24344909
2026-05-20,1W,미국,19,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,40897638,17874596,23023042
2026-05-20,1W,미국,20,미국,US2193501051,CORNING INC,37555166,16020884,21534282
2026-05-20,1W,미국,21,미국,US88636V6781,DEFIANCE DAILY TARGET 2X LONG OKLO ETF,30459372,10170133,20289238
2026-05-20,1W,미국,22,미국,US46152A6507,TRADR 2X LONG LITE DAILY ETF,37491137,17366620,20124517
2026-05-20,1W,미국,23,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,132767301,113004776,19762525
2026-05-20,1W,미국,24,미국,US25461A5285,DXN MU BUL2X ETF,152433388,132754860,19678528
2026-05-20,1W,미국,25,미국,US38747R5533,GRANITESHARES 2X LONG INTC DAILY ETF,43771962,24936870,18835091
2026-05-20,1W,미국,26,미국,US26923Q5642,T-REX 2X LONG BMNR DAILY TARGET ETF,26477607,8593249,17884358
2026-05-20,1W,미국,27,미국,IL0010823792,TOWER SEMICONDUCTOR LTD,24699888,7772901,16926987
2026-05-20,1W,미국,28,미국,US37954Y6326,GLOBAL X ARTIFICIAL INTELLIGENCE N TECHNOLOGY ETF,19467628,2802880,16664748
2026-05-20,1W,미국,29,미국,US92835K1034,VISHAY PRECISION GROUP INC,15513811,732469,14781342
2026-05-20,1W,미국,30,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,24133612,9361669,14771942
2026-05-20,1W,미국,31,미국,KYG283851130,DRMLND LTD ORD A,25582071,11310014,14272057
2026-05-20,1W,미국,32,미국,KYG9767H1258,WORK MEDICAL TECHNOLOGY GROUP LTD,19530529,5895324,13635205
2026-05-20,1W,미국,33,미국,US00971T1016,AKAMAI TECHNOLOGIES INC,13997214,609453,13387761
2026-05-20,1W,미국,34,미국,US4642877132,ISHARES US TELECOMMUNICATIONS ETF,13172016,29524,13142492
2026-05-20,1W,미국,35,미국,US74350P5439,ProShares Ultra CRCL ETF,29629727,16539000,13090728
2026-05-20,1W,미국,36,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,35136950,22290384,12846566
2026-05-20,1W,미국,37,미국,US6078281002,MODINE MANUFACTURING CO,13217106,878972,12338134
2026-05-20,1W,미국,38,미국,US81762P1021,SERVICENOW INC,15372925,3124649,12248277
2026-05-20,1W,미국,39,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,14612456,2461101,12151355
2026-05-20,1W,미국,40,미국,US22266T1097,COUPANG INC,16580574,4578900,12001675
2026-05-20,1W,미국,41,미국,US88340C1642,LEVERAGE SHARES 2X CRCL SPLR 2641675233002 US88340C7011,23641480,12434727,11206753
2026-05-20,1W,미국,42,미국,US4581401001,INTEL CORP,257331512,246500909,10830603
2026-05-20,1W,미국,43,미국,US82982T1060,SITIME CORP,12698921,1990013,10708907
2026-05-20,1W,미국,44,미국,US88340C6773,LEVERAGE SHARES 2X LONG NBIS DAILY ETF,12463483,1852546,10610937
2026-05-20,1W,미국,45,미국,US7069151055,PENGUIN SOLUTIONS INC,10886621,904690,9981931
2026-05-20,1W,미국,46,미국,US25063F1075,DESTINY TECH 100 INC,21361315,11492861,9868454
2026-05-20,1W,미국,47,미국,US92537N1081,VERTIV HOLDINGS CO,22171234,12310745,9860489
2026-05-20,1W,미국,48,미국,KYG0260P1028,AMER SPORTS INC,9646900,32171,9614729
2026-05-20,1W,미국,49,미국,VGG5279F2017,EZGO TECHNOLOGIES LTD ORD NPV (REV SPT) SPLR 979013968 VGG5279F1100,9891304,777574,9113730
2026-05-20,1W,미국,50,미국,US21037T1097,CONSTELLATION ENERGY CORP WI,11549771,3247482,8302290
2026-05-20,1W,홍콩,1,홍콩,HK0001121349,XL2CSOPSMSN,50315683,25321446,24994237
2026-05-20,1W,홍콩,2,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),14734985,979809,13755176
2026-05-20,1W,홍콩,3,홍콩,CNE100007LD1,07666,4052882,1670,4051211
2026-05-20,1W,홍콩,4,홍콩,CNE100007DX6,MONTAGE TECHNOLOGY,3994483,500267,3494216
2026-05-20,1W,홍콩,5,홍콩,HK0000672946,CSOP HANG SENG TECH INDEX DAILY 2X LEVERAGED ETF,1536102,43863,1492240
2026-05-20,1W,홍콩,6,홍콩,KYG970081173,WUXI BIOLOGICS CAYMAN INC,2114834,764983,1349851
2026-05-20,1W,홍콩,7,홍콩,CNE100002342,CHINA REINSURANCE GROUP CORP-H,1218205,0,1218205
2026-05-20,1W,홍콩,8,홍콩,HK0000651213,ISHARES HS TECH ETF HKD,1146019,20539,1125480
2026-05-20,1W,홍콩,9,홍콩,CNE1000003X6,PING AN INSURANCE GROUP CO OF CHINA LTD-H,1336076,225693,1110383
2026-05-20,1W,홍콩,10,홍콩,KYG5140T1094,JD INDUSTRIALS,1072039,6089,1065949
2026-05-20,1W,홍콩,11,홍콩,CNE100007DH9,02513,1583166,685411,897754
2026-05-20,1W,홍콩,12,홍콩,CNE100006QF7,Dobot,767323,8454,758869
2026-05-20,1W,홍콩,13,홍콩,KYG7171B1068,02026,725253,20270,704983
2026-05-20,1W,홍콩,14,홍콩,CNE1000023C8,CHINA ENERGY ENGINEERING CORP LTD-H,607476,39767,567709
2026-05-20,1W,홍콩,15,홍콩,CNE100007DD8,06082,1207707,640281,567426
2026-05-20,1W,홍콩,16,홍콩,CNE100000X85,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO LTD-H,503217,216,503002
2026-05-20,1W,홍콩,17,홍콩,CNE100006Z79,SANHUA INTELLIGENT,1726249,1284276,441973
2026-05-20,1W,홍콩,18,홍콩,BMG8508Q1134,STATE ENERGY GROUP INTL ASSETS HOLDINGS PARI 008394090 BMG8508Q1217,756919,315912,441007
2026-05-20,1W,홍콩,19,홍콩,CNE100007JY1,VICTORY GIANT,2658934,2338164,320771
2026-05-20,1W,홍콩,20,홍콩,KYG685511118,PACIFIC LEGEND GROUP LTD PACIFIC LEGEND GROUP LTD PARI 949942795 KYG685511290,320160,37137,283023
2026-05-20,1W,홍콩,21,홍콩,KYG4602S1057,HORIZONROBOT-W,551456,271065,280391
2026-05-20,1W,홍콩,22,홍콩,CNE1000006Z4,HUANENG POWER INTL INC-H,268982,0,268982
2026-05-20,1W,홍콩,23,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,229106,9657,219450
2026-05-20,1W,홍콩,24,홍콩,KYG3774X1088,GCL TECHNOLOGY HOLDINGS LTD,215857,57453,158404
2026-05-20,1W,홍콩,25,홍콩,KYG6427A1022,NETEASE INC,162391,4675,157716
2026-05-20,1W,홍콩,26,홍콩,CNE100000502,ZIJIN MINING GROUP CO LTD-H,1189766,1057862,131904
2026-05-20,1W,홍콩,27,홍콩,KYG5140Y1162,JINHAI MED TECH,384234,254473,129761
2026-05-20,1W,홍콩,28,홍콩,HK0000123577,CHINAAMC CSI 300 INDEX ETF HKD,125044,0,125044
2026-05-20,1W,홍콩,29,홍콩,HK0001121182,CSOP NVIDIA -2X INVERSE,119399,0,119399
2026-05-20,1W,홍콩,30,홍콩,HK0001121364,CSOP SAMSUNG -2X HKD,609934,493625,116308
2026-05-20,1W,홍콩,31,홍콩,KYG0146B1032,AKESO,101001,0,101001
2026-05-20,1W,홍콩,32,홍콩,KYG4181B1196,GUANGDONG - HONG KONG GREAT GUANGDONG HONG KONG GREATER PARI 009684785 KYG4181B1014,147470,51818,95652
2026-05-20,1W,홍콩,33,홍콩,KYG596691041,MEITUAN,1075810,980779,95030
2026-05-20,1W,홍콩,34,홍콩,HK0001084323,GX AI INFRA,91143,0,91143
2026-05-20,1W,홍콩,35,홍콩,HK0000921228,Global X HANG SENG TECH ETF,96882,16486,80396
2026-05-20,1W,홍콩,36,홍콩,HK0000337987,BOCOM INTERNATIONAL HOLDINGS CO LTD RHTS 39712509253 CNE100000205,117004,38015,78989
2026-05-20,1W,홍콩,37,홍콩,CNE100000395,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD-H,77893,0,77893
2026-05-20,1W,홍콩,38,홍콩,BMG8437G3195,CHINA STAR ENTERTAINMENT LTD PARI 39532707614 HKEX2902XXX2 BMG8437G3278,75569,0,75569
2026-05-20,1W,홍콩,39,홍콩,CNE1000079Y4,NOVOSENSE,69196,0,69196
2026-05-20,1W,홍콩,40,홍콩,HK0000629656,CSOP CSI 300 INDEX DAILY 2X LEVERAGED PRODUCT ETF,65200,1004,64196
2026-05-20,1W,홍콩,41,홍콩,HK0000756236,GLOBAL X ASIA SEMICONDUCTOR ETF,67655,6297,61358
2026-05-20,1W,홍콩,42,홍콩,KYG8208B1014,JD.COM INC CL A,342589,281565,61024
2026-05-20,1W,홍콩,43,홍콩,HK0000921822,A CAM RMB MM-R,59881,0,59881
2026-05-20,1W,홍콩,44,홍콩,KYG9066F1019,TRIP.COM GROUP LTD,64517,5147,59370
2026-05-20,1W,홍콩,45,홍콩,CNE100007HC1,DELTON,58835,0,58835
2026-05-20,1W,홍콩,46,홍콩,CNE1000048K8,HAIER SMART HOME CO LTD-H MRGR 006942845 BMG423131256,59556,8561,50995
2026-05-20,1W,홍콩,47,홍콩,CNE100007DJ5,03986,182478,136782,45696
2026-05-20,1W,홍콩,48,홍콩,CNE1000070G0,FORTIOR,914829,869990,44838
2026-05-20,1W,홍콩,49,홍콩,KYG6181S1093,00100,2824384,2784071,40313
2026-05-20,1W,홍콩,50,홍콩,KYG0330A1013,ALPHAMAB ONCOLOGY,37758,0,37758
2026-05-20,1W,중국,1,중국,CNE100000072,ZHEJIANG YINLUN MACHINERY CO LTD-A,1518793,155564,1363228
2026-05-20,1W,중국,2,중국,CNE100000KC0,CHINA NATIONAL CHEMICAL ENGINEERING CO LTD-A,914884,1452,913432
2026-05-20,1W,중국,3,중국,CNE1000031P3,FOXCONN INDUSTRIAL INTERNET CO LTD-A,2289859,1446163,843696
2026-05-20,1W,중국,4,중국,CNE000001D15,XIAMEN TUNGSTEN CO LTD-A,494658,797,493861
2026-05-20,1W,중국,5,중국,CNE000000ZC9,HUBEI XINGFA CHEMICAL GROUP CO LTD-A,398092,0,398092
2026-05-20,1W,중국,6,중국,CNE000001BM7,SHANDONG HUALU HENGSHENG CHEMICAL CO LTD-A,334413,1020,333393
2026-05-20,1W,중국,7,중국,CNE100000K31,KEHUA DATA CO LTD-A,307750,0,307750
2026-05-20,1W,중국,8,중국,CNE100002XM8,WILL SEMICONDUCTOR CO LTD-A,377896,102434,275463
2026-05-20,1W,중국,9,중국,CNE000000T83,JIANGSU ETERN CO LTD-A,174966,0,174966
2026-05-20,1W,중국,10,중국,CNE100003M02,KELI SENSING,307474,133483,173992
2026-05-20,1W,중국,11,중국,CNE100004603,CHINA ASSET MGT CO,188290,15620,172670
2026-05-20,1W,중국,12,중국,CNE100000825,TIANSHUI HUATIAN TECHNOLOGY CO LTD-A,144314,1102,143212
2026-05-20,1W,중국,13,중국,CNE100003662,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD-A,190079,49815,140264
2026-05-20,1W,중국,14,중국,CNE100003X09,CHINA ASSET MANAGEMENT CO HX CSI5G COMMUNICATIONS,87503,3516,83987
2026-05-20,1W,중국,15,중국,CNE000001KM8,SIEYUAN ELECTRIC CO LTD-A,131388,57375,74012
2026-05-20,1W,중국,16,중국,CNE000001FQ9,HENGTONG OPTICELECTRIC CO LTD-A,59240,5480,53760
2026-05-20,1W,중국,17,중국,CNE0000012M2,INSPUR ELECTRONIC INFORMATION INDUSTRY CO LTD-A,63515,20271,43245
2026-05-20,1W,중국,18,중국,CNE100003MM9,ADVANCED MICRO-FABRICATION EQUIPMENT INC-A,38800,0,38800
2026-05-20,1W,중국,19,중국,CNE000000T18,CHINA NORTHERN RARE-EARTH GROUP HI-TECH CO LTD-A,73212,39490,33722
2026-05-20,1W,중국,20,중국,CNE000000RB8,TBEA CO LTD-A,79182,48392,30790
2026-05-20,1W,중국,21,중국,CNE000001MZ6,JINNENG HOLDING SHANXI COAL INDUSTRY CO LTD-A,29829,0,29829
2026-05-20,1W,중국,22,중국,CNE100002JV8,SHENZHEN MEGMEET ELECTRICAL CO LTD-A,55873,26422,29451
2026-05-20,1W,중국,23,중국,CNE1000045X7,YINHUA FUND MANAGE,42479,18055,24423
2026-05-20,1W,중국,24,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,29449,8790,20660
2026-05-20,1W,중국,25,중국,CNE100001FN5,CHINA COMMUNICATIONS CONSTRUCTION CO LTD-A,18466,100,18366
2026-05-20,1W,중국,26,중국,CNE100003WD7,CHINA ASSET MANAGEMENT CO CHINAAMC CSI AI THEME ET,17790,113,17676
2026-05-20,1W,중국,27,중국,CNE100000F46,CHINA STATE CONSTRUCTION ENGINEERING CORP LTD-A,21172,4309,16863
2026-05-20,1W,중국,28,중국,CNE000001G87,CHINA YANGTZE POWER CO LTD-A,21935,5174,16761
2026-05-20,1W,중국,29,중국,CNE100004DC7,HUATAI-PINEBRIDGE FUND MANAGEMENT PINEBRIDGE CSI PHOTOVALTIC IND,16436,0,16436
2026-05-20,1W,중국,30,중국,CNE000000J28,DONGFANG ELECTRIC CORP LTD-A,23002,7636,15366
2026-05-20,1W,중국,31,중국,CNE000000C66,SHANGHAI BAOSIGHT SOFTWARE-A,14197,0,14197
2026-05-20,1W,중국,32,중국,CNE1000019R4,JIANGSU HENGLI HYDRAULIC CO LTD-A,37568,23633,13935
2026-05-20,1W,중국,33,중국,CNE000001P37,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LTD-A,24366,12441,11925
2026-05-20,1W,중국,34,중국,CNE0000018V0,HENGLI PETROCHEMICAL CO LTD-A,29439,17647,11792
2026-05-20,1W,중국,35,중국,CNE000000TR0,CHINA EASTERN AIRLINES CORP LTD-A,43802,32074,11728
2026-05-20,1W,중국,36,중국,CNE100005GP9,TECHWINSEMI,41212,30488,10724
2026-05-20,1W,중국,37,중국,CNE100003XF0,HARVEST FUND MANAGEMENT HVST CSI300 BONUS L-VLTL E,10658,0,10658
2026-05-20,1W,중국,38,중국,CNE000000YM1,CHINA JUSHI CO LTD-A,46320,36035,10286
2026-05-20,1W,중국,39,중국,CNE000000Q94,CHINA RESOURCES DOUBLE CRANE PHARMACEUTICAL CO LTD-A,10273,0,10273
2026-05-20,1W,중국,40,중국,CNE1000007Q1,PETROCHINA CO LTD-A,23722,13457,10265
2026-05-20,1W,중국,41,중국,CNE100000N79,SUZHOU DONGSHAN PRECISION MANUFACTURING CO LTD-A,15748,6176,9572
2026-05-20,1W,중국,42,중국,CNE100005568,JIANGSU BOQIAN NEW MATERIALS STOCK,9378,0,9378
2026-05-20,1W,중국,43,중국,CNE100003GF5,AVARY HOLDING SHENZHEN CO LTD-A,9166,147,9019
2026-05-20,1W,중국,44,중국,CNE1000032R7,WENZHOU YIHUA CONNECTOR CO LTD,8673,0,8673
2026-05-20,1W,중국,45,중국,CNE100000LQ8,HUATAI SECURITIES CO LTD-A,13607,5044,8564
2026-05-20,1W,중국,46,중국,CNE000001ND1,POLY DEVELOPMENT AND HOLDINGS GROUP-A,27970,19467,8503
2026-05-20,1W,중국,47,중국,CNE100003ML1,ANJI MICROELECTRONICS TECHNOLOGY,8482,0,8482
2026-05-20,1W,중국,48,중국,CNE0000019P0,JIANGXI COPPER CO LTD-A,8623,742,7881
2026-05-20,1W,중국,49,중국,CNE100000W60,RONGSHENG PETRO CHEMICAL CO LTD-A,16206,8651,7555
2026-05-20,1W,중국,50,중국,CNE000001527,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO LTD-A,14645,7104,7541
2026-05-20,1W,일본,1,일본,JP3236330001,KIOXIA HOLDINGS,80418475,34492875,45925599
2026-05-20,1W,일본,2,일본,JP3049360005,GLOBAL X JAPAN SEMICONDUCTOR ETF,5495833,1627993,3867840
2026-05-20,1W,일본,3,일본,JP3119600009,AJINOMOTO CO INC,5023595,1615557,3408038
2026-05-20,1W,일본,4,일본,JP3379550001,"NIPPON MINING HOLDINGS,INC.",3649558,1348946,2300611
2026-05-20,1W,일본,5,일본,JP3900000005,MITSUBISHI HEAVY INDUSTRIES LTD,4982877,3275711,1707166
2026-05-20,1W,일본,6,일본,JP3684400009,NITTO BOSEKI CO LTD,7113414,5424448,1688966
2026-05-20,1W,일본,7,일본,JP3122400009,ADVANTEST CORP,4156188,2475583,1680606
2026-05-20,1W,일본,8,일본,JP3866800000,PANASONIC HOLDINGS CORP,2150521,816017,1334504
2026-05-20,1W,일본,9,일본,JP3027710007,ISHARES CORE NIKKEI 225 ETF,1598414,334416,1263998
2026-05-20,1W,일본,10,일본,JP3932000007,YASKAWA ELECTRIC CORP,2511196,1284201,1226995
2026-05-20,1W,일본,11,일본,JP3910660004,TOKIO MARINE HOLDINGS INC,2195883,1184702,1011181
2026-05-20,1W,일본,12,일본,JP3756600007,NINTENDO CO LTD,4134647,3163737,970910
2026-05-20,1W,일본,13,일본,JP3046610006,NEXT FUNDS TOPIX-17 AUTOMOBILES AND TRANSPORTATION EQUIPMENT ETF,893381,5149,888233
2026-05-20,1W,일본,14,일본,JP3979200007,LASERTEC CORP,1381214,577497,803718
2026-05-20,1W,일본,15,일본,JP3435000009,SONY GROUP CORP,2305713,1507231,798482
2026-05-20,1W,일본,16,일본,JP3493800001,DAI NIPPON PRINTING CO LTD,2903118,2104752,798365
2026-05-20,1W,일본,17,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,1551902,847574,704329
2026-05-20,1W,일본,18,일본,JP3967400007,RASA INDUSTRIES LTD,1696446,1100145,596301
2026-05-20,1W,일본,19,일본,JP3049300001,GLOBAL X JAPAN ROBOTICS AI ETF,866473,278954,587518
2026-05-20,1W,일본,20,일본,JP3051020000,ISHARES S&P 500 PREMIUM INCOME ETF,521694,0,521694
2026-05-20,1W,일본,21,일본,JP3051440000,GLOBAL X NASDAQ 100 DAILY COVERED CALL E,525260,4313,520947
2026-05-20,1W,일본,22,일본,JP3148800000,IBIDEN CO LTD,3247894,2739652,508242
2026-05-20,1W,일본,23,일본,JP3368000000,RESONAC HLD CORP ORD,2441465,1936318,505148
2026-05-20,1W,일본,24,일본,JP3294460005,INPEX CORP,472288,65147,407141
2026-05-20,1W,일본,25,일본,JP3734800000,NIDEC CORP,736479,449972,286507
2026-05-20,1W,일본,26,일본,JP3818000006,FUJITSU LTD,412741,146434,266307
2026-05-20,1W,일본,27,일본,JP3218900003,CAPCOM CO LTD,508507,267132,241375
2026-05-20,1W,일본,28,일본,JP3049870003,GLOBAL X US TECH TOP 20 ETF,860287,639075,221212
2026-05-20,1W,일본,29,일본,JP3560800009,TOKAI CARBON CO LTD,258097,40757,217339
2026-05-20,1W,일본,30,일본,JP3305590006,KOMEHYO HOLDINGS CO LTD,308048,104902,203146
2026-05-20,1W,일본,31,일본,JP3735300000,JAPAN ELECTRONIC MATERIALS CORP,1820368,1639824,180544
2026-05-20,1W,일본,32,일본,JP3452000007,TAIYO YUDEN CO LTD,459320,293441,165879
2026-05-20,1W,일본,33,일본,JP3049190006,MAXIS NASDAQ100 ETF,182554,18324,164229
2026-05-20,1W,일본,34,일본,JP3126190002,ULVAC INC,2594790,2437510,157280
2026-05-20,1W,일본,35,일본,JP3413800008,SEIREN CO LTD,137037,0,137037
2026-05-20,1W,일본,36,일본,JP3475350009,DAIICHI SANKYO CO LTD,425315,290902,134413
