date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-05-18,1W,미국,4,미국,US02079K3059,ALPHABET INC CL A,188967709,72842027,116125682
2026-05-18,1W,미국,5,미국,US46138G6492,INVESCO NASDAQ 100 ETF,123514159,9281725,114232434
2026-05-18,1W,미국,6,미국,US1725731079,Circle Internet,124920191,29725229,95194962
2026-05-18,1W,미국,7,미국,US77926X3200,ROUNDHILL MEMORY ETF,166781205,77515140,89266065
2026-05-18,1W,미국,8,미국,US25459W4583,DIREXION DAILY SEMICONDUCTORS BULL 3X SHS ETF,1214665682,1131102716,83562966
2026-05-18,1W,미국,9,미국,US4642872000,ISHARES CORE SP 500 ETF,63269071,6122470,57146600
2026-05-18,1W,미국,10,미국,US46090E1038,INVESCO QQQ TRUST SRS 1 ETF,79658962,23794732,55864231
2026-05-18,1W,미국,11,미국,NL0009805522,YANDEX NV CL A,71385729,16834095,54551634
2026-05-18,1W,미국,12,미국,US5738741041,MARVELL TECHNOLOGY INC,58918232,13772926,45145306
2026-05-18,1W,미국,13,미국,US87975E7765,Tema Space Innovators ETF,45905866,1776724,44129142
2026-05-18,1W,미국,14,미국,US0937121079,BLOOM ENERGY CORP CL A,65909705,22047501,43862204
2026-05-18,1W,미국,15,미국,US03823U1025,APPLIED OPTOELECTRONICS INC,83893390,42651047,41242343
2026-05-18,1W,미국,16,미국,US4642867729,ISHARES MSCI SOUTH KOREA ETF,49171208,9168955,40002253
2026-05-18,1W,미국,17,미국,US0079031078,ADVANCED MICRO DEVICES INC,141997474,102056081,39941392
2026-05-18,1W,미국,18,미국,US24703L2025,DELL TECHNOLOGIES INC CL C MRGR 006138875 US24703L1035,45966911,7024147,38942763
2026-05-18,1W,미국,19,미국,US25461H5726,DIREXION SHARES ETF TRUST DAILY SEMICONDUCTOR BEAR 3X SHS (R,102089109,65627860,36461249
2026-05-18,1W,미국,20,미국,US67066G1040,NVIDIA CORP,274863016,238676717,36186299
2026-05-18,1W,미국,21,미국,US74347R2067,PROSHARES ULTRA QQQ ETF,56109198,20198837,35910361
2026-05-18,1W,미국,22,미국,US2193501051,CORNING INC,48215193,13673288,34541904
2026-05-18,1W,미국,23,미국,US6078281002,MODINE MANUFACTURING CO,33392012,909900,32482111
2026-05-18,1W,미국,24,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,46393426,13976774,32416652
2026-05-18,1W,미국,25,미국,US15675D1037,CEREBRAS SYSTEMS INC,32748919,922713,31826206
2026-05-18,1W,미국,26,미국,US97785W1062,WOLFSPEED INC/DE WOLFSPEED INC/DE EXOF 985462627 US9778521024,36225941,4619204,31606737
2026-05-18,1W,미국,27,미국,US38747R5533,GRANITESHARES 2X LONG INTC DAILY ETF,51564541,19998721,31565820
2026-05-18,1W,미국,28,미국,US82982T1060,SITIME CORP,31445338,1632049,29813289
2026-05-18,1W,미국,29,미국,US7475251036,QUALCOMM INC,65200920,36761466,28439454
2026-05-18,1W,미국,30,미국,US88636W1716,DEF DAILY T2X SHORT RKLB ETF SPLR 2641253849002 US88636V8274,30429523,5299565,25129958
2026-05-18,1W,미국,31,미국,US92189F6768,VANECK SEMICONDUCTOR ETF CHAN 39610601171 US57060U2336,32971283,8536039,24435243
2026-05-18,1W,미국,32,미국,US90138F1021,TWILIO INC CL A,25556056,2198173,23357883
2026-05-18,1W,미국,33,미국,US22266T1097,COUPANG INC,29363742,6111217,23252525
2026-05-18,1W,미국,34,미국,US82706C1080,SILICON MOTION TECHNOLOGY CORP ADR,26256880,3620516,22636365
2026-05-18,1W,미국,35,미국,US46152A6507,TRADR 2X LONG LITE DAILY ETF,37915154,18473659,19441495
2026-05-18,1W,미국,36,미국,US74350P5439,ProShares Ultra CRCL ETF,31294167,13407924,17886242
2026-05-18,1W,미국,37,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,46302667,28742503,17560164
2026-05-18,1W,미국,38,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,22314439,6960692,15353747
2026-05-18,1W,미국,39,미국,US25461A5285,DXN MU BUL2X ETF,137704600,122788837,14915763
2026-05-18,1W,미국,40,미국,US02079K1079,ALPHABET INC CL C CHAN 39527405649 US38259P7069,26119585,11631552,14488033
2026-05-18,1W,미국,41,미국,US00971T1016,AKAMAI TECHNOLOGIES INC,14444131,769802,13674329
2026-05-18,1W,미국,42,미국,US88340C1642,LEVERAGE SHARES 2X CRCL SPLR 2641675233002 US88340C7011,22654831,9091196,13563635
2026-05-18,1W,미국,43,미국,US00217D1000,AST SPACEMOBILE INC CL A EXOF 008072919 US64822P2056,41703677,29121970,12581707
2026-05-18,1W,미국,44,미국,US34631F1021,FORGENT POWER SOLUTIONS INC,14672665,2254938,12417727
2026-05-18,1W,미국,45,미국,IL0010823792,TOWER SEMICONDUCTOR LTD,19468359,7325017,12143342
2026-05-18,1W,미국,46,미국,US0382221051,APPLIED MATERIALS INC,17045048,4928403,12116645
2026-05-18,1W,미국,47,미국,US5801351017,MCDONALD'S CORP,12177092,439418,11737674
2026-05-18,1W,미국,48,미국,US88636V6781,DEFIANCE DAILY TARGET 2X LONG OKLO ETF,22381178,10827442,11553736
2026-05-18,1W,미국,49,미국,US9581021055,WESTERN DIGITAL CORP,28302522,16812493,11490029
2026-05-18,1W,미국,50,미국,US92537N1081,VERTIV HOLDINGS CO,24706619,13663333,11043286
2026-05-18,1W,홍콩,1,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),16262925,687945,15574980
2026-05-18,1W,홍콩,2,홍콩,HK0001205258,XL2CSOPHYNIX,39031835,32567592,6464243
2026-05-18,1W,홍콩,3,홍콩,CNE100007LD1,07666,4051239,0,4051239
2026-05-18,1W,홍콩,4,홍콩,CNE100007DX6,MONTAGE TECHNOLOGY,3421285,68018,3353267
2026-05-18,1W,홍콩,5,홍콩,KYG5140Y1162,JINHAI MED TECH,2453639,106328,2347312
2026-05-18,1W,홍콩,6,홍콩,KYG6181S1093,00100,2843480,691279,2152201
2026-05-18,1W,홍콩,7,홍콩,CNE100007JY1,VICTORY GIANT,3335734,1270702,2065032
2026-05-18,1W,홍콩,8,홍콩,HK0001121349,XL2CSOPSMSN,19342754,17290587,2052168
2026-05-18,1W,홍콩,9,홍콩,HK0000672946,CSOP HANG SENG TECH INDEX DAILY 2X LEVERAGED ETF,1426028,46219,1379809
2026-05-18,1W,홍콩,10,홍콩,CNE1000003X6,PING AN INSURANCE GROUP CO OF CHINA LTD-H,1358199,114676,1243523
2026-05-18,1W,홍콩,11,홍콩,CNE100006XS6,01276,1302259,160347,1141913
2026-05-18,1W,홍콩,12,홍콩,KYG7171B1068,02026,1174365,36364,1138002
2026-05-18,1W,홍콩,13,홍콩,CNE100000502,ZIJIN MINING GROUP CO LTD-H,1200888,67874,1133015
2026-05-18,1W,홍콩,14,홍콩,CNE1000076K9,DEEPEXI TECH,1126779,19593,1107187
2026-05-18,1W,홍콩,15,홍콩,KYG5140T1094,JD INDUSTRIALS,1072039,0,1072039
2026-05-18,1W,홍콩,16,홍콩,KYG5074A1004,JD HEALTH INTERNATIONAL INC,1070019,9621,1060398
2026-05-18,1W,홍콩,17,홍콩,HK0000248234,CSOP SZSE CHINEXT ETF (HKD),887731,1235,886496
2026-05-18,1W,홍콩,18,홍콩,CNE1000003K3,JIANGXI COPPER CO LTD-H,835044,10091,824953
2026-05-18,1W,홍콩,19,홍콩,CNE100006QF7,Dobot,753418,14427,738991
2026-05-18,1W,홍콩,20,홍콩,HK0000736774,CSOP HUATAI PINEBRIDGE CSI PHOTOVOLTAIC INDUSTRY ETF,710931,42130,668801
2026-05-18,1W,홍콩,21,홍콩,KYG596691041,MEITUAN,869708,204076,665632
2026-05-18,1W,홍콩,22,홍콩,CNE100007DD8,06082,1183267,530400,652868
2026-05-18,1W,홍콩,23,홍콩,HK0000123577,CHINAAMC CSI 300 INDEX ETF HKD,777569,127610,649959
2026-05-18,1W,홍콩,24,홍콩,CNE100002342,CHINA REINSURANCE GROUP CORP-H,481192,0,481192
2026-05-18,1W,홍콩,25,홍콩,HK0000651213,ISHARES HS TECH ETF HKD,543083,66942,476141
2026-05-18,1W,홍콩,26,홍콩,CNE100007DH9,02513,1295831,859886,435945
2026-05-18,1W,홍콩,27,홍콩,KYG970081173,WUXI BIOLOGICS CAYMAN INC,1223134,864154,358980
2026-05-18,1W,홍콩,28,홍콩,CNE100006WS8,CATL ORD H,1216637,896546,320091
2026-05-18,1W,홍콩,29,홍콩,KYG685511118,PACIFIC LEGEND GROUP LTD PACIFIC LEGEND GROUP LTD PARI 949942795 KYG685511290,315865,2812,313053
2026-05-18,1W,홍콩,30,홍콩,CNE1000004L9,WEICHAI POWER CO LTD-H,346761,40245,306516
2026-05-18,1W,홍콩,31,홍콩,KYG4602S1057,HORIZONROBOT-W,472021,168390,303631
2026-05-18,1W,홍콩,32,홍콩,CNE100007DV0,ILUVATAR COREX,325029,28358,296671
2026-05-18,1W,홍콩,33,홍콩,CNE1000006Z4,HUANENG POWER INTL INC-H,268982,0,268982
2026-05-18,1W,홍콩,34,홍콩,CNE1000001T8,ALUMINUM CORP OF CHINA LTD-H,262671,34930,227741
2026-05-18,1W,홍콩,35,홍콩,HK0000761400,PREMIA CHINA STAR50 ETF HKD,592977,392629,200348
2026-05-18,1W,홍콩,36,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,203569,21596,181973
2026-05-18,1W,홍콩,37,홍콩,CNE1000009W5,CHONGQING MACHINERY AND ELECTRIC CO LTD-H,210181,31431,178750
2026-05-18,1W,홍콩,38,홍콩,KYG3774X1088,GCL TECHNOLOGY HOLDINGS LTD,220335,44073,176261
2026-05-18,1W,홍콩,39,홍콩,KYG6427A1022,NETEASE INC,162735,2324,160411
2026-05-18,1W,홍콩,40,홍콩,CNE1000023C8,CHINA ENERGY ENGINEERING CORP LTD-H,259752,126523,133229
2026-05-18,1W,홍콩,41,홍콩,KYG875721634,TENCENT HOLDINGS LTD,3080921,2958049,122872
2026-05-18,1W,홍콩,42,홍콩,HK0000921228,Global X HANG SENG TECH ETF,120885,1445,119440
2026-05-18,1W,홍콩,43,홍콩,KYG0146B1032,AKESO,101001,0,101001
2026-05-18,1W,홍콩,44,홍콩,HK0000337987,BOCOM INTERNATIONAL HOLDINGS CO LTD RHTS 39712509253 CNE100000205,117616,26741,90875
2026-05-18,1W,홍콩,45,홍콩,CNE100001NT6,CHINA GALAXY SECURITIES CO LTD-H,91333,16127,75205
2026-05-18,1W,홍콩,46,홍콩,KYG4181B1196,GUANGDONG - HONG KONG GREAT GUANGDONG HONG KONG GREATER PARI 009684785 KYG4181B1014,100930,29487,71444
2026-05-18,1W,홍콩,47,홍콩,CNE1000079Y4,NOVOSENSE,69196,0,69196
2026-05-18,1W,홍콩,48,홍콩,KYG8208B1014,JD.COM INC CL A,343412,276214,67198
2026-05-18,1W,홍콩,49,홍콩,HK0000629656,CSOP CSI 300 INDEX DAILY 2X LEVERAGED PRODUCT ETF,64211,1004,63206
2026-05-18,1W,홍콩,50,홍콩,CNE1000003C0,HARBIN ELECTRIC CO LTD-H,62525,0,62525
2026-05-18,1W,중국,1,중국,CNE1000031P3,FOXCONN INDUSTRIAL INTERNET CO LTD-A,2321157,512773,1808384
2026-05-18,1W,중국,2,중국,CNE100006FD5,NEW ENER BATTERY ETF,734711,3792,730919
2026-05-18,1W,중국,3,중국,CNE100005576,EASTROC BEVERAGE GROUP CO LTD-A,664207,4537,659670
2026-05-18,1W,중국,4,중국,CNE000001KM8,SIEYUAN ELECTRIC CO LTD-A,880020,229013,651007
2026-05-18,1W,중국,5,중국,CNE100007D09,XI AN ESWIN MATERIAL TECHNOLOGY,608661,124361,484300
2026-05-18,1W,중국,6,중국,CNE100004M84,E FUND MANAGEMENT,369492,4346,365146
2026-05-18,1W,중국,7,중국,CNE100000K31,KEHUA DATA CO LTD-A,312856,0,312856
2026-05-18,1W,중국,8,중국,CNE100002XM8,WILL SEMICONDUCTOR CO LTD-A,377896,106907,270989
2026-05-18,1W,중국,9,중국,CNE1000020T8,SHANNON SEMI,259148,38632,220516
2026-05-18,1W,중국,10,중국,CNE000000T83,JIANGSU ETERN CO LTD-A,195349,0,195349
2026-05-18,1W,중국,11,중국,CNE100004603,CHINA ASSET MGT CO,179957,7865,172091
2026-05-18,1W,중국,12,중국,CNE100000825,TIANSHUI HUATIAN TECHNOLOGY CO LTD-A,153031,11484,141547
2026-05-18,1W,중국,13,중국,CNE100003M02,KELI SENSING,129044,944,128099
2026-05-18,1W,중국,14,중국,CNE000000RB8,TBEA CO LTD-A,159768,41533,118234
2026-05-18,1W,중국,15,중국,CNE1000017G1,POWER CONSTRUCTION CORPORATION OF CHINA LTD-A,245231,132385,112845
2026-05-18,1W,중국,16,중국,CNE000000YM1,CHINA JUSHI CO LTD-A,147661,45473,102188
2026-05-18,1W,중국,17,중국,CNE100003X09,CHINA ASSET MANAGEMENT CO HX CSI5G COMMUNICATIONS,85640,0,85640
2026-05-18,1W,중국,18,중국,CNE000001758,BAODING TIANWEI BAOBIAN ELECTRIC,90456,6106,84350
2026-05-18,1W,중국,19,중국,CNE000000RF9,AVIC XIAN AIRCRAFT INDUSTRY GROUP-A,97724,18450,79275
2026-05-18,1W,중국,20,중국,CNE000000HP9,MEIHUA HOLDINGS GROUP CO LTD-A,68774,0,68774
2026-05-18,1W,중국,21,중국,CNE000000T18,CHINA NORTHERN RARE-EARTH GROUP HI-TECH CO LTD-A,86658,31146,55512
2026-05-18,1W,중국,22,중국,CNE000001FQ9,HENGTONG OPTICELECTRIC CO LTD-A,73392,22308,51084
2026-05-18,1W,중국,23,중국,CNE000001FG0,CHINA SOUTHERN AIRLINES CO LTD-A,45669,741,44929
2026-05-18,1W,중국,24,중국,CNE000001JQ1,HAN'S LASER TECHNOLOGY INDUSTRY GROUP-A,72064,27642,44422
2026-05-18,1W,중국,25,중국,CNE100004Y72,HUI LYU ECOLOGICAL TECHNOLOGY GROUP,41281,0,41281
2026-05-18,1W,중국,26,중국,CNE000001NN0,AIR CHINA LTD-A,40685,1863,38822
2026-05-18,1W,중국,27,중국,CNE100002JV8,SHENZHEN MEGMEET ELECTRICAL CO LTD-A,53980,15264,38716
2026-05-18,1W,중국,28,중국,CNE100000W94,SHENZHEN SUNWAY COMMUNICATION CO LTD-A,37559,0,37559
2026-05-18,1W,중국,29,중국,CNE000001F05,JCET GROUP CO LTD-A,58442,23241,35201
2026-05-18,1W,중국,30,중국,CNE000001G87,CHINA YANGTZE POWER CO LTD-A,39013,4774,34239
2026-05-18,1W,중국,31,중국,CNE100004561,E FUND MANAGEMENT,75188,41387,33801
2026-05-18,1W,중국,32,중국,CNE000000J28,DONGFANG ELECTRIC CORP LTD-A,33952,566,33387
2026-05-18,1W,중국,33,중국,CNE0000012M2,INSPUR ELECTRONIC INFORMATION INDUSTRY CO LTD-A,65743,32818,32925
2026-05-18,1W,중국,34,중국,CNE100005998,PIOTECH INC,29692,0,29692
2026-05-18,1W,중국,35,중국,CNE1000019R4,JIANGSU HENGLI HYDRAULIC CO LTD-A,52895,24194,28701
2026-05-18,1W,중국,36,중국,CNE1000007Q1,PETROCHINA CO LTD-A,31081,4652,26429
2026-05-18,1W,중국,37,중국,CNE1000018W6,PERFECT WORLD CO LTD-A,32928,6912,26016
2026-05-18,1W,중국,38,중국,CNE000000XT8,HENAN HUANGHE WHIRLWIND CO LTD-A,25924,0,25924
2026-05-18,1W,중국,39,중국,CNE100003HF3,CHINA UNIVERSAL ASSET MANAGEMENT CSI BAN,25683,0,25683
2026-05-18,1W,중국,40,중국,CNE1000045X7,YINHUA FUND MANAGE,42479,18055,24423
2026-05-18,1W,중국,41,중국,CNE100000Q27,YUNNAN LINCANG XINYUAN GERMANIUM INDUSTRIAL CO LTD-A,23476,0,23476
2026-05-18,1W,중국,42,중국,CNE000001LM6,CHINA AMC SHANGHAI SSE 50 ETF,25943,4656,21288
2026-05-18,1W,중국,43,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,28187,8706,19481
2026-05-18,1W,중국,44,중국,CNE100000F46,CHINA STATE CONSTRUCTION ENGINEERING CORP LTD-A,23446,4309,19138
2026-05-18,1W,중국,45,중국,CNE000000C66,SHANGHAI BAOSIGHT SOFTWARE-A,17682,0,17682
2026-05-18,1W,중국,46,중국,CNE100004DC7,HUATAI-PINEBRIDGE FUND MANAGEMENT PINEBRIDGE CSI PHOTOVALTIC IND,16389,0,16389
2026-05-18,1W,중국,47,중국,CNE100003RN6,STARPOWER SEMICONDUCTOR LTD-A,87840,72430,15410
2026-05-18,1W,중국,48,중국,CNE000001ND1,POLY DEVELOPMENT AND HOLDINGS GROUP-A,180009,165322,14687
2026-05-18,1W,중국,49,중국,CNE000000WS2,CHINA MINMETALS RARE EARTH CO LTD-A,19972,5735,14237
2026-05-18,1W,중국,50,중국,CNE100003KM3,GUOTAI ASSET MANAGEMENT CO GUOTAI CES SE,14196,225,13971
2026-05-18,1W,일본,1,일본,JP3236330001,KIOXIA HOLDINGS,94791865,20651779,74140086
2026-05-18,1W,일본,2,일본,JP3049360005,GLOBAL X JAPAN SEMICONDUCTOR ETF,5697093,1128173,4568920
2026-05-18,1W,일본,3,일본,JP3900000005,MITSUBISHI HEAVY INDUSTRIES LTD,6572344,3203377,3368967
2026-05-18,1W,일본,4,일본,JP3788600009,HITACHI LTD,4247747,1547343,2700403
2026-05-18,1W,일본,5,일본,JP3126190002,ULVAC INC,2641117,222564,2418552
2026-05-18,1W,일본,6,일본,JP3206000006,KAKAKU.COM INC,22330896,20027604,2303291
2026-05-18,1W,일본,7,일본,JP3885780001,MIZUHO FINANCIAL GROUP INC,2310662,76506,2234157
2026-05-18,1W,일본,8,일본,JP3765150002,HARMONIC DRIVE SYSTEMS INC,5222184,3310007,1912176
2026-05-18,1W,일본,9,일본,JP3119600009,AJINOMOTO CO INC,2928611,1206234,1722378
2026-05-18,1W,일본,10,일본,JP3629000005,TOPPAN INC,1849844,128446,1721397
2026-05-18,1W,일본,11,일본,JP3027710007,ISHARES CORE NIKKEI 225 ETF,1897872,189890,1707982
2026-05-18,1W,일본,12,일본,JP3735300000,JAPAN ELECTRONIC MATERIALS CORP,1830431,211369,1619062
2026-05-18,1W,일본,13,일본,JP3118000003,ASICS CORP,2438279,946751,1491528
2026-05-18,1W,일본,14,일본,JP3493800001,DAI NIPPON PRINTING CO LTD,3444575,2097709,1346866
2026-05-18,1W,일본,15,일본,JP3877600001,MARUBENI CORP,3694274,2406177,1288097
2026-05-18,1W,일본,16,일본,JP3684400009,NITTO BOSEKI CO LTD,5999681,4730557,1269124
2026-05-18,1W,일본,17,일본,JP3633400001,TOYOTA MOTOR CORP,3629074,2367027,1262048
2026-05-18,1W,일본,18,일본,JP3910660004,TOKIO MARINE HOLDINGS INC,2184819,995450,1189369
2026-05-18,1W,일본,19,일본,JP3811000003,FUJIKURA LTD,7478301,6363125,1115176
2026-05-18,1W,일본,20,일본,JP3049870003,GLOBAL X US TECH TOP 20 ETF,1694346,591989,1102357
2026-05-18,1W,일본,21,일본,JP3148800000,IBIDEN CO LTD,3661001,2735865,925136
2026-05-18,1W,일본,22,일본,JP3932000007,YASKAWA ELECTRIC CORP,2439882,1517118,922765
2026-05-18,1W,일본,23,일본,JP3046610006,NEXT FUNDS TOPIX-17 AUTOMOBILES AND TRANSPORTATION EQUIPMENT ETF,894007,4933,889075
2026-05-18,1W,일본,24,일본,JP3379550001,"NIPPON MINING HOLDINGS,INC.",2209307,1350568,858739
2026-05-18,1W,일본,25,일본,JP3967400007,RASA INDUSTRIES LTD,1249045,527241,721803
2026-05-18,1W,일본,26,일본,JP3047780006,NEXT FUNDS NIKKEI 225 DOUBLE INVERSE INDEX ETF,2292335,1582734,709601
2026-05-18,1W,일본,27,일본,JP3435000009,SONY GROUP CORP,2049291,1386922,662369
2026-05-18,1W,일본,28,일본,JP3979200007,LASERTEC CORP,1072706,420563,652143
2026-05-18,1W,일본,29,일본,JP3291000002,JAPAN ENGINE CORP,713679,114184,599495
2026-05-18,1W,일본,30,일본,JP3481200008,RED PLANET JAPAN INC,1457565,890580,566985
2026-05-18,1W,일본,31,일본,JP3371200001,SHIN-ETSU CHEMICAL CO LTD,1505275,942660,562615
2026-05-18,1W,일본,32,일본,JP3049300001,GLOBAL X JAPAN ROBOTICS AI ETF,980137,441761,538376
2026-05-18,1W,일본,33,일본,JP3051020000,ISHARES S&P 500 PREMIUM INCOME ETF,531414,0,531414
2026-05-18,1W,일본,34,일본,JP3051440000,GLOBAL X NASDAQ 100 DAILY COVERED CALL E,481318,124,481194
2026-05-18,1W,일본,35,일본,JP3335410001,SANTEC HLDG CORP ORD,2987908,2593215,394693
2026-05-18,1W,일본,36,일본,JP3218900003,CAPCOM CO LTD,495671,145040,350630
2026-05-18,1W,일본,37,일본,JP3526600006,CHUBU ELECTRIC POWER CO INC,2589255,2269465,319790
2026-05-18,1W,일본,38,일본,JP3047240001,NEXT FUNDS NASDAQ 100(R) (UNHEDGED) ETF,433529,115533,317996
2026-05-18,1W,일본,39,일본,JP3305590006,KOMEHYO HOLDINGS CO LTD,299034,0,299034
2026-05-18,1W,일본,40,일본,JP3050580004,GLOBAL X JAPAN SEMICONDUCTOR TOP 10 ETF,333344,59800,273544
2026-05-18,1W,일본,41,일본,JP3413800008,SEIREN CO LTD,268898,0,268898
2026-05-18,1W,일본,42,일본,JP3407400005,SUMITOMO ELECTRIC INDUSTRIES LTD,5450383,5192311,258072
