date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-07-22,1W,전체,18,미국,US02079K3059,ALPHABET INC CL A,66243346,42541002,23702343
2026-07-22,1W,전체,19,미국,US00773J2024,AEGLEA BIOTHERAPEUTICS INC AEGLEA BIOTHERAPEUTICS INC SPLR 946418209 US00773J1034,23573227,673721,22899505
2026-07-22,1W,전체,20,미국,US18915M1071,CLOUDFLARE INC,38116480,17233097,20883382
2026-07-22,1W,전체,21,미국,AU0000185993,IRIS ENERGY LTD,25646855,6269448,19377406
2026-07-22,1W,전체,22,미국,US46438T3095,ISHARES NASDAQ 100 ETF,17907973,177358,17730615
2026-07-22,1W,전체,23,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,36694487,21860828,14833659
2026-07-22,1W,전체,24,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,15628807,1939789,13689018
2026-07-22,1W,전체,25,미국,US8740391003,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR,44950439,32016774,12933665
2026-07-22,1W,전체,26,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,20639538,8226494,12413044
2026-07-22,1W,전체,27,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,16886396,4581545,12304852
2026-07-22,1W,전체,28,미국,US68389X1054,ORACLE CORP,20988398,9874791,11113607
2026-07-22,1W,전체,29,미국,US26923W2153,T-REX 2X LONG SNDK DAILY TARGET ETF,26321074,15921384,10399690
2026-07-22,1W,전체,30,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,11873148,1529341,10343807
2026-07-22,1W,전체,31,미국,US25460G2865,DIREXION DAILY TSLA BULL 2X SHARES,20033837,9972698,10061139
2026-07-22,1W,전체,32,미국,US1491231015,CATERPILLAR INC,12382037,2491624,9890412
2026-07-22,1W,전체,33,미국,US38747T3288,GRANITESHARES 2X LONG SK HYNIX DAILY ETF,10875017,1845393,9029624
2026-07-22,1W,전체,34,미국,US46143U5424,TRADR 2X LONG ASTS DAILY ETF,11347319,2391029,8956289
2026-07-22,1W,전체,35,미국,US74350U4922,PROSHARES ULTRA SK HYNIX,10300011,1352829,8947181
2026-07-22,1W,전체,36,미국,US88636R2224,DEFIANCE DAILY TARGET 2X LONG RKLB ETF,10937661,2754912,8182749
2026-07-22,1W,전체,37,미국,US6792951054,OKTA INC,9282828,1365414,7917414
2026-07-22,1W,전체,38,미국,US88340C2632,LEVERAGE SHARES 2X LONG SK HYNIX DAILY ETF,15016068,7880634,7135434
2026-07-22,1W,전체,39,미국,US5949724083,MICROSTRATEGY INC CL A,12634296,5928034,6706262
2026-07-22,1W,전체,40,미국,USN070592100,ASML HOLDING NV ADR,18338944,12229444,6109500
2026-07-22,1W,전체,41,미국,US1912161007,THE COCA COLA COMPANY,7174454,1408241,5766213
2026-07-22,1W,전체,42,미국,US46120E6023,INTUITIVE SURGICAL INC,6408191,941672,5466520
2026-07-22,1W,전체,43,홍콩,KYG5140Y1162,JINHAI MED TECH,6497382,1081880,5415502
2026-07-22,1W,전체,44,홍콩,HK0000123577,CHINAAMC CSI 300 INDEX ETF HKD,5456448,59763,5396686
2026-07-22,1W,전체,45,미국,US00217D1000,AST SPACEMOBILE INC CL A EXOF 008072919 US64822P2056,8163137,2779765,5383371
2026-07-22,1W,전체,46,미국,US38747T3106,GRANITESHARES 2X SHORT SK HYNIX DAILY ETF,10135830,4861899,5273931
2026-07-22,1W,전체,47,미국,US78468R3903,STATE STREET SPDR PORTFOLIO NASDAQ 100 ETF,5235297,152147,5083150
2026-07-22,1W,전체,48,미국,US64110L1061,NETFLIX INC,8270905,3307992,4962912
2026-07-22,1W,전체,49,미국,US74347R6696,PROSHARES ULTRA SEMICONDUCTORS ETF,7693372,3062028,4631344
2026-07-22,1W,전체,50,미국,US16411R2085,CHENIERE ENERGY INC,4797751,223934,4573817
2026-07-22,1W,미국,1,미국,US25459W4583,DIREXION DAILY SEMICONDUCTORS BULL 3X SHS ETF,2317139203,576762971,1740376232
2026-07-22,1W,미국,2,미국,US78392B2060,SK HYNIX INC SPON ADS EACH REP 0.1 SHS WI,658196161,58975547,599220613
2026-07-22,1W,미국,3,미국,US74347X8314,PROSHARES ULTRAPRO QQQ ETF,113467502,20377728,93089774
2026-07-22,1W,미국,4,미국,US74347R2067,PROSHARES ULTRA QQQ ETF,79372155,4710457,74661697
2026-07-22,1W,미국,5,미국,US25461A3876,DIREXION SHARES ETF TRUST DAILY MSCI SOUTH KOREA BULL SPLR 970211833 US25459Y5208,198461871,130479818,67982053
2026-07-22,1W,미국,6,미국,US30303M1027,META PLATFORMS INC CL A,108740414,44024956,64715458
2026-07-22,1W,미국,7,미국,US84615Q1031,SPACE EXPLORATION TECHN-CL A,82198222,24578340,57619882
2026-07-22,1W,미국,8,미국,US46222L1089,IONQ INC,58705723,6188336,52517387
2026-07-22,1W,미국,9,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,53886138,4006915,49879222
2026-07-22,1W,미국,10,미국,US46138G6492,INVESCO NASDAQ 100 ETF,53622428,4115387,49507041
2026-07-22,1W,미국,11,미국,US6974351057,PALO ALTO NETWORKS INC,50879875,2645543,48234332
2026-07-22,1W,미국,12,미국,US46152A6689,TRADR 2X LONG SNDK DAILY ETF,86602693,43025073,43577620
2026-07-22,1W,미국,13,미국,US75734B1008,REDDIT INC,42834481,4709558,38124924
2026-07-22,1W,미국,14,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,32933621,2461444,30472177
2026-07-22,1W,미국,15,미국,US46654Q2030,J.P. MORGAN NASDAQ EQUITY PREMIUM INCOME ETF,31898568,2596463,29302104
2026-07-22,1W,미국,16,미국,US46090E1038,INVESCO QQQ TRUST SRS 1 ETF,43822470,14731608,29090861
2026-07-22,1W,미국,17,미국,US6391931010,NAVAN INC-CL A,25080854,77862,25002991
2026-07-22,1W,미국,18,미국,US02079K3059,ALPHABET INC CL A,66243346,42541002,23702343
2026-07-22,1W,미국,19,미국,US00773J2024,AEGLEA BIOTHERAPEUTICS INC AEGLEA BIOTHERAPEUTICS INC SPLR 946418209 US00773J1034,23573227,673721,22899505
2026-07-22,1W,미국,20,미국,US18915M1071,CLOUDFLARE INC,38116480,17233097,20883382
2026-07-22,1W,미국,21,미국,AU0000185993,IRIS ENERGY LTD,25646855,6269448,19377406
2026-07-22,1W,미국,22,미국,US46438T3095,ISHARES NASDAQ 100 ETF,17907973,177358,17730615
2026-07-22,1W,미국,23,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,36694487,21860828,14833659
2026-07-22,1W,미국,24,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,15628807,1939789,13689018
2026-07-22,1W,미국,25,미국,US8740391003,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR,44950439,32016774,12933665
2026-07-22,1W,미국,26,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,20639538,8226494,12413044
2026-07-22,1W,미국,27,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,16886396,4581545,12304852
2026-07-22,1W,미국,28,미국,US68389X1054,ORACLE CORP,20988398,9874791,11113607
2026-07-22,1W,미국,29,미국,US26923W2153,T-REX 2X LONG SNDK DAILY TARGET ETF,26321074,15921384,10399690
2026-07-22,1W,미국,30,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,11873148,1529341,10343807
2026-07-22,1W,미국,31,미국,US25460G2865,DIREXION DAILY TSLA BULL 2X SHARES,20033837,9972698,10061139
2026-07-22,1W,미국,32,미국,US1491231015,CATERPILLAR INC,12382037,2491624,9890412
2026-07-22,1W,미국,33,미국,US38747T3288,GRANITESHARES 2X LONG SK HYNIX DAILY ETF,10875017,1845393,9029624
2026-07-22,1W,미국,34,미국,US46143U5424,TRADR 2X LONG ASTS DAILY ETF,11347319,2391029,8956289
2026-07-22,1W,미국,35,미국,US74350U4922,PROSHARES ULTRA SK HYNIX,10300011,1352829,8947181
2026-07-22,1W,미국,36,미국,US88636R2224,DEFIANCE DAILY TARGET 2X LONG RKLB ETF,10937661,2754912,8182749
2026-07-22,1W,미국,37,미국,US6792951054,OKTA INC,9282828,1365414,7917414
2026-07-22,1W,미국,38,미국,US88340C2632,LEVERAGE SHARES 2X LONG SK HYNIX DAILY ETF,15016068,7880634,7135434
2026-07-22,1W,미국,39,미국,US5949724083,MICROSTRATEGY INC CL A,12634296,5928034,6706262
2026-07-22,1W,미국,40,미국,USN070592100,ASML HOLDING NV ADR,18338944,12229444,6109500
2026-07-22,1W,미국,41,미국,US1912161007,THE COCA COLA COMPANY,7174454,1408241,5766213
2026-07-22,1W,미국,42,미국,US46120E6023,INTUITIVE SURGICAL INC,6408191,941672,5466520
2026-07-22,1W,미국,43,미국,US00217D1000,AST SPACEMOBILE INC CL A EXOF 008072919 US64822P2056,8163137,2779765,5383371
2026-07-22,1W,미국,44,미국,US38747T3106,GRANITESHARES 2X SHORT SK HYNIX DAILY ETF,10135830,4861899,5273931
2026-07-22,1W,미국,45,미국,US78468R3903,STATE STREET SPDR PORTFOLIO NASDAQ 100 ETF,5235297,152147,5083150
2026-07-22,1W,미국,46,미국,US64110L1061,NETFLIX INC,8270905,3307992,4962912
2026-07-22,1W,미국,47,미국,US74347R6696,PROSHARES ULTRA SEMICONDUCTORS ETF,7693372,3062028,4631344
2026-07-22,1W,미국,48,미국,US16411R2085,CHENIERE ENERGY INC,4797751,223934,4573817
2026-07-22,1W,미국,49,미국,US0382221051,APPLIED MATERIALS INC,15291291,10736146,4555145
2026-07-22,1W,미국,50,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,5775936,1255156,4520780
2026-07-22,1W,홍콩,1,홍콩,KYG5140Y1162,JINHAI MED TECH,6497382,1081880,5415502
2026-07-22,1W,홍콩,2,홍콩,HK0000123577,CHINAAMC CSI 300 INDEX ETF HKD,5456448,59763,5396686
2026-07-22,1W,홍콩,3,홍콩,KYG8020E1199,SEMICONDUCTOR MANUFACTURING INTL CORP,4697223,1668539,3028684
2026-07-22,1W,홍콩,4,홍콩,KYG6181S1093,00100,4852886,2055343,2797543
2026-07-22,1W,홍콩,5,홍콩,CNE100000296,BYD CO LTD-H,1573747,569857,1003891
2026-07-22,1W,홍콩,6,홍콩,CNE1000009W5,CHONGQING MACHINERY AND ELECTRIC CO LTD-H,860843,0,860843
2026-07-22,1W,홍콩,7,홍콩,CNE100006CQ4,Ubtech Robotics Ord Shs H,1163427,395539,767888
2026-07-22,1W,홍콩,8,홍콩,CNE100001NV2,SINOPEC ENGINEERING GROUP CO LTD-H,764626,0,764626
2026-07-22,1W,홍콩,9,홍콩,HK0000761400,PREMIA CHINA STAR50 ETF HKD,669560,7781,661779
2026-07-22,1W,홍콩,10,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),1847304,1305247,542057
2026-07-22,1W,홍콩,11,홍콩,HK0883013259,CNOOC LTD,489899,11132,478767
2026-07-22,1W,홍콩,12,홍콩,HK0000642568,CSOP HANG SENG TECH INDEX ETF (HKD),509244,35265,473979
2026-07-22,1W,홍콩,13,홍콩,CNE100007RM9,CCTC,409443,0,409443
2026-07-22,1W,홍콩,14,홍콩,BMG5215H1051,KARRIE INTERNATIONAL HOLDINGS LTD,253752,0,253752
2026-07-22,1W,홍콩,15,홍콩,CNE100006QG5,INNOSCIENCE,230677,64828,165849
2026-07-22,1W,홍콩,16,홍콩,HK0000218211,HUA HONG SEMICONDUCTOR LTD,886029,813918,72111
2026-07-22,1W,홍콩,17,홍콩,HK0001084331,GX G2TECH,87143,27762,59381
2026-07-22,1W,홍콩,18,홍콩,KYG6427A1022,NETEASE INC,53129,0,53129
2026-07-22,1W,홍콩,19,홍콩,HK0000637857,GLOBAL X CHINA ROBOTICS AND AI ETF (HKD),196108,144416,51693
2026-07-22,1W,홍콩,20,홍콩,HK0001311247,EFUND HKEX TECH,50291,0,50291
2026-07-22,1W,홍콩,21,홍콩,KYG6264V1361,MONGOLIAN MINING CORP PARI 006731593 KYG6264V1445,49589,0,49589
2026-07-22,1W,홍콩,22,홍콩,HK0001149431,Global X China C,104088,54581,49507
2026-07-22,1W,홍콩,23,홍콩,KYG9897M1270,ZHONGSHI MINAN,58492,10052,48440
2026-07-22,1W,홍콩,24,홍콩,KYG884931042,361 DEGREES INTL LTD,41751,0,41751
2026-07-22,1W,홍콩,25,홍콩,CNE1000074Z2,ZHIDA TECH,36258,0,36258
2026-07-22,1W,홍콩,26,홍콩,CNE100007JY1,VICTORY GIANT,47656,14215,33441
2026-07-22,1W,홍콩,27,홍콩,KYG8875G1029,3SBIO INC,51482,19036,32445
2026-07-22,1W,홍콩,28,홍콩,HK0000702735,CSOP STAR 50 INDEX ETF,232513,201187,31326
2026-07-22,1W,홍콩,29,홍콩,HK0001084323,GX AI INFRA,25826,0,25826
2026-07-22,1W,홍콩,30,홍콩,HK0001107736,GLB X MSCI APAC EX JP,25670,0,25670
2026-07-22,1W,홍콩,31,홍콩,KYG0700L1095,B AND D STRATEGIC HOLDINGS LTD,71011,48442,22569
2026-07-22,1W,홍콩,32,홍콩,KYG2121R1039,CHINA LITERATURE LTD CA005339318 KYG875721634,19997,990,19007
2026-07-22,1W,홍콩,33,홍콩,CNE1000001Z5,BANK OF CHINA LTD-H,16930,0,16930
2026-07-22,1W,홍콩,34,홍콩,CNE100000502,ZIJIN MINING GROUP CO LTD-H,15930,0,15930
2026-07-22,1W,홍콩,35,홍콩,HK0001121364,CSOP SAMSUNG -2X HKD,126923,111460,15463
2026-07-22,1W,홍콩,36,홍콩,KYG521051063,JU TENG INTERNATIONAL HOLDINGS LTD,14917,0,14917
2026-07-22,1W,홍콩,37,홍콩,HK0000978947,GX KPOP CULTURE,14602,0,14602
2026-07-22,1W,홍콩,38,홍콩,HK0133000726,CHINA MERCHANTS CHINA DIRECT INVESTMENTS LTD,13284,0,13284
2026-07-22,1W,홍콩,39,홍콩,HK2800008867,TRACKER FUND OF HONG KONG ETF,12859,0,12859
2026-07-22,1W,홍콩,40,홍콩,KYG0330A1013,ALPHAMAB ONCOLOGY,12440,0,12440
2026-07-22,1W,홍콩,41,홍콩,HK0000672946,CSOP HANG SENG TECH INDEX DAILY 2X LEVERAGED ETF,36466,24448,12018
2026-07-22,1W,홍콩,42,홍콩,CNE100007RP2,ROKAE ROBOTICS,59091,50222,8868
2026-07-22,1W,홍콩,43,홍콩,CNE100004QP1,SHANGHAI MICROPORT MEDBOT GROUP CO LTD-H RHTS 008268588 KYG608371046,9777,1514,8262
2026-07-22,1W,홍콩,44,홍콩,CNE1000003X6,PING AN INSURANCE GROUP CO OF CHINA LTD-H,13942,5882,8060
2026-07-22,1W,홍콩,45,홍콩,CNE100006QF7,Dobot,16536,9336,7200
2026-07-22,1W,홍콩,46,홍콩,CNE1000003B2,HAINAN MEILAN INTERNATIONAL AIRPORT CO LTD-H,6776,0,6776
2026-07-22,1W,홍콩,47,홍콩,CNE1000070L0,02590,14390,7999,6391
2026-07-22,1W,홍콩,48,홍콩,HK0285041858,BYD ELECTRONIC INTL CO LTD,8983,3173,5809
2026-07-22,1W,홍콩,49,홍콩,HK0000528882,CSOP NASDAQ 100 INDEX DAILY -2X INVERSE ETF,37306,31572,5734
2026-07-22,1W,홍콩,50,홍콩,HK0000473303,A CSOP USD MM,5061,0,5061
2026-07-22,1W,중국,1,중국,CNE1000041R8,CAMBRICON TECHNOLOGIES CORPORATION,2689064,0,2689064
2026-07-22,1W,중국,2,중국,CNE1000030S9,GIGA DEVICE SEMICONDUCTOR BEIJING INC-A,1702807,310537,1392271
2026-07-22,1W,중국,3,중국,CNE1000041W8,SEMICONDUCTOR MANUFACTURING INTL CORP-A,1345249,0,1345249
2026-07-22,1W,중국,4,중국,CNE100003MN7,MONTAGE TECHNOLOGY CO LTD-A,1344326,0,1344326
2026-07-22,1W,중국,5,중국,CNE100006M90,HUA HONG SEMICONDUCTOR LTD-A,1342726,0,1342726
2026-07-22,1W,중국,6,중국,CNE100005X23,"KINGSEMI Co., Ltd",1076064,0,1076064
2026-07-22,1W,중국,7,중국,CNE100005360,CIRCUIT FABOLOGY MICROELECTRONICS E,1075874,0,1075874
2026-07-22,1W,중국,8,중국,CNE100003MM9,ADVANCED MICRO-FABRICATION EQUIPMENT INC-A,1075726,0,1075726
2026-07-22,1W,중국,9,중국,CNE100000N79,SUZHOU DONGSHAN PRECISION MANUFACTURING CO LTD-A,1138932,152615,986318
2026-07-22,1W,중국,10,중국,CNE100000ML7,NAURA TECHNOLOGY GROUP CO LTD-A,1481248,545873,935375
2026-07-22,1W,중국,11,중국,CNE100005GP9,TECHWINSEMI,739360,51925,687435
2026-07-22,1W,중국,12,중국,CNE100005PT2,Hygon Information Technology,671789,0,671789
2026-07-22,1W,중국,13,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,591139,53818,537321
2026-07-22,1W,중국,14,중국,CNE100003662,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD-A,329053,19842,309211
2026-07-22,1W,중국,15,중국,CNE100001Y42,CHAOZHOU THREE-CIRCLE GROUP CO LTD-A,155142,0,155142
2026-07-22,1W,중국,16,중국,CNE100004603,CHINA ASSET MGT CO,376396,235056,141340
2026-07-22,1W,중국,17,중국,CNE100004D93,FULLGOAL FUND MANAGEMENT CO LTD CSI INTELLIGENT VE,128623,0,128623
2026-07-22,1W,중국,18,중국,CNE000000GF2,LUZHOU LAOJIAO CO LTD-A,106660,0,106660
2026-07-22,1W,중국,19,중국,CNE100000B81,IFLYTEK CO LTD-A,54991,4310,50681
2026-07-22,1W,중국,20,중국,CNE100000SP5,WUS PRINTED CIRCUIT (KUNSHAN) CO LTD-A,64881,17718,47163
2026-07-22,1W,중국,21,중국,CNE1000023J3,NINGBO TUOPU GROUP CO LTD-A,47961,2371,45591
2026-07-22,1W,중국,22,중국,CNE100004DC7,HUATAI-PINEBRIDGE FUND MANAGEMENT PINEBRIDGE CSI PHOTOVALTIC IND,61947,19122,42825
2026-07-22,1W,중국,23,중국,CNE1000055G1,CHINA MOBILE LTD-A,45654,12732,32922
2026-07-22,1W,중국,24,중국,CNE000001M14,UNIGROUP GUOXIN MICROELECTRONICS CO LTD-A,35427,3151,32276
2026-07-22,1W,중국,25,중국,CNE000000VQ8,WULIANGYE YIBIN CO LTD-A,41595,10460,31135
2026-07-22,1W,중국,26,중국,CNE100002XN6,CHINA KINGS RESOURCES GROUP CO LTD-A,27762,0,27762
2026-07-22,1W,중국,27,중국,CNE000000BB2,SINOPEC SHANGHAI PETROCHEMICAL CO LTD-A,26634,0,26634
2026-07-22,1W,중국,28,중국,CNE100003373,SHENNAN CIRCUITS CO LTD-A,97795,71323,26472
2026-07-22,1W,중국,29,중국,CNE100000940,HEFEI URBAN CONSTRUCTION DEVELOPMENT CO LTD-A,23341,0,23341
2026-07-22,1W,중국,30,중국,CNE000000YM1,CHINA JUSHI CO LTD-A,40367,21930,18437
2026-07-22,1W,중국,31,중국,CNE100000L55,YANTAI JEREH OILFIELD SERVICES GROUP CO LTD-A,16902,0,16902
2026-07-22,1W,중국,32,중국,CNE100000SF6,GANFENG LITHIUM CO LTD-A,60111,43808,16303
2026-07-22,1W,중국,33,중국,CNE100000QF0,FUJIAN STAR-NET COMMUNICATION CO LTD-A,13163,0,13163
2026-07-22,1W,중국,34,중국,CNE0000010T1,UNISPLENDOUR CO LTD-A,32622,19596,13025
2026-07-22,1W,중국,35,중국,CNE1000032Q9,ZHONGDA LEADER,12784,0,12784
2026-07-22,1W,중국,36,중국,CNE000001PK1,LUYANG ENERGY SAVING MATERIALS CO LTD-A,11464,0,11464
2026-07-22,1W,중국,37,중국,CNE1000019Y0,NEW CHINA LIFE INSURANCE CO LTD-A,11396,0,11396
2026-07-22,1W,중국,38,중국,CNE100003LL3,BEKEN CORP-A,10249,0,10249
2026-07-22,1W,중국,39,중국,CNE100003JK9,SUZHOU HENGMINGDA ELECTRONIC TECHNOLOGY CO LTD-A,9860,0,9860
2026-07-22,1W,중국,40,중국,CNE100004520,PENGHUA FUND MGT,22197,12567,9630
2026-07-22,1W,중국,41,중국,CNE000001PQ8,CHINA MERCHANTS ENERGY SHIPPING CO LTD-A,8462,0,8462
2026-07-22,1W,중국,42,중국,CNE000000MZ8,TOPCHOICE MEDICAL CO INC-A,7944,0,7944
2026-07-22,1W,중국,43,중국,CNE000000SM3,CHINA SPACESAT CO LTD-A,14014,6273,7741
2026-07-22,1W,중국,44,중국,CNE1000044P6,GF FUND MANAGEMENT,32667,25647,7020
2026-07-22,1W,중국,45,중국,CNE1000000T0,ALUMINUM CORP OF CHINA LTD-A,6941,0,6941
2026-07-22,1W,중국,46,중국,CNE100000QD5,SHENZHEN FASTPRINT CIRCUIT TECH CO LTD-A,30795,24172,6623
2026-07-22,1W,중국,47,중국,CNE100006H89,BOSERA ASSET MANAG,6402,0,6402
2026-07-22,1W,중국,48,중국,CNE1000016L3,GUANGDONG DONGFANG PRECISION SCIENCE AND TECH-A,6364,0,6364
2026-07-22,1W,중국,49,중국,CNE100001FR6,LONGI GREEN ENERGY TECHNOLOGY CO LTD-A,29815,23838,5977
2026-07-22,1W,중국,50,중국,CNE000000KG2,CAIHONG DISPLAY,5471,0,5471
2026-07-22,1W,일본,1,일본,JP3522600000,CHUGOKU MARINE PAINTS LTD,1932422,0,1932422
2026-07-22,1W,일본,2,일본,JP3802300008,FAST RETAILING CO LTD,2057983,409281,1648702
2026-07-22,1W,일본,3,일본,JP3118000003,ASICS CORP,2403829,1081501,1322328
2026-07-22,1W,일본,4,일본,JP3126000003,ARISAWA MFG CO LTD,941217,0,941217
2026-07-22,1W,일본,5,일본,JP3888400003,MITSUI MINING AND SMELTING CO LTD,907427,64406,843022
2026-07-22,1W,일본,6,일본,JP3970300004,RECRUIT HOLDINGS CO LTD,618891,7979,610912
2026-07-22,1W,일본,7,일본,JP3048530004,ISHARES SP 500 ETF,939206,482525,456681
2026-07-22,1W,일본,8,일본,JP3902900004,MITSUBISHI UFJ FINANCIAL GROUP INC,1299459,847831,451627
2026-07-22,1W,일본,9,일본,JP3049720000,GlobalX Nasdaq10,431607,6367,425240
2026-07-22,1W,일본,10,일본,JP3049360005,GLOBAL X JAPAN SEMICONDUCTOR ETF,921697,536593,385104
2026-07-22,1W,일본,11,일본,JP3049750007,GLOBAL X S&P 500 COVERED CALL ETF,355426,0,355426
2026-07-22,1W,일본,12,일본,JP3814000000,FUJIFILM HOLDINGS CORP,472954,155082,317872
2026-07-22,1W,일본,13,일본,JP3758190007,NEXON CO LTD,448913,162070,286843
2026-07-22,1W,일본,14,일본,JP3982800009,ROHM CO LTD,581918,316567,265351
2026-07-22,1W,일본,15,일본,JP3027710007,ISHARES CORE NIKKEI 225 ETF,328250,67853,260397
2026-07-22,1W,일본,16,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,385690,139687,246003
2026-07-22,1W,일본,17,일본,JP3027640006,DAIWA N225 ETF,226307,1274,225033
2026-07-22,1W,일본,18,일본,JP3119600009,AJINOMOTO CO INC,807911,583822,224089
2026-07-22,1W,일본,19,일본,JP3401400001,SUMITOMO CHEMICAL CO LTD,236827,16094,220733
2026-07-22,1W,일본,20,일본,JP3826520003,FREEE KK,216786,2877,213909
2026-07-22,1W,일본,21,일본,JP3166830004,FFRI SECURITY INC,213246,0,213246
2026-07-22,1W,일본,22,일본,JP3869960009,MONEY FORWARD INC,242910,36449,206462
2026-07-22,1W,일본,23,일본,JP3050540008,ISHARES 25+ YEAR US TREASURY BOND LONG DURATION JP,200794,0,200794
2026-07-22,1W,일본,24,일본,JP3735300000,JAPAN ELECTRONIC MATERIALS CORP,166319,4124,162195
2026-07-22,1W,일본,25,일본,JP3952870008,DEMAE-CAN CO LTD,150058,0,150058
2026-07-22,1W,일본,26,일본,JP3049300001,GLOBAL X JAPAN ROBOTICS AI ETF,344832,217826,127006
2026-07-22,1W,일본,27,일본,JP5528210007,NEXT NOTES KOSPI200 LEVERAGE ETN,177239,52721,124519
2026-07-22,1W,일본,28,일본,JP3734800000,NIDEC CORP,147542,23397,124145
2026-07-22,1W,일본,29,일본,JP3967400007,RASA INDUSTRIES LTD,143417,20796,122621
2026-07-22,1W,일본,30,일본,JP3190000004,OBAYASHI CORP,117822,0,117822
2026-07-22,1W,일본,31,일본,JP3027630007,NEXT FUNDS TOPIX ETF,143145,35597,107548
2026-07-22,1W,일본,32,일본,JP3898400001,MITSUBISHI CORP,507283,400042,107241
2026-07-22,1W,일본,33,일본,JP3360250009,SHO-BOND HOLDINGS CO LTD,99314,0,99314
2026-07-22,1W,일본,34,일본,JP3893600001,MITSUI AND CO LTD,258767,162576,96191
2026-07-22,1W,일본,35,일본,JP3048390003,NEXT FUNDS NIKKEI 225 HIGH DIVIDEND YIELD STOCK 50 INDEX ETF,227020,135804,91216
2026-07-22,1W,일본,36,일본,JP3894900004,ISETAN MITSUKOSHI HOLDINGS LTD,92341,2455,89886
2026-07-22,1W,일본,37,일본,JP3050420003,200A,1396940,1312294,84647
2026-07-22,1W,일본,38,일본,JP3166000004,EBARA CORP,141262,56964,84298
2026-07-22,1W,일본,39,일본,JP3160960005,APPRIER GROUP INC,90238,8079,82160
2026-07-22,1W,일본,40,일본,JP3048540003,ISHARES CORE 7-10 YEAR US TREASURY BOND ETF,81584,527,81057
