date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-07-20,1W,전체,20,미국,US6391931010,NAVAN INC-CL A,25201098,90561,25110537
2026-07-20,1W,전체,21,미국,US00773J2024,AEGLEA BIOTHERAPEUTICS INC AEGLEA BIOTHERAPEUTICS INC SPLR 946418209 US00773J1034,23727698,742792,22984906
2026-07-20,1W,전체,22,미국,US18915M1071,CLOUDFLARE INC,38140753,15796719,22344034
2026-07-20,1W,전체,23,미국,US68389X1054,ORACLE CORP,30975181,9039818,21935363
2026-07-20,1W,전체,24,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,46731687,25403528,21328159
2026-07-20,1W,전체,25,미국,US8740391003,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR,52179638,32321661,19857977
2026-07-20,1W,전체,26,미국,US46152A6689,TRADR 2X LONG SNDK DAILY ETF,86398722,67563945,18834777
2026-07-20,1W,전체,27,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,28100536,9709176,18391360
2026-07-20,1W,전체,28,미국,US46438T3095,ISHARES NASDAQ 100 ETF,17203024,129713,17073311
2026-07-20,1W,전체,29,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,18722961,1913702,16809259
2026-07-20,1W,전체,30,미국,AU0000185993,IRIS ENERGY LTD,25066206,8491371,16574836
2026-07-20,1W,전체,31,미국,US4581401001,INTEL CORP,67212015,51334168,15877847
2026-07-20,1W,전체,32,미국,US5128073062,LAM RESEARCH CORP COM USD0.001 (P/S) EXOF 965159710 US5128071082,26066590,10889560,15177031
2026-07-20,1W,전체,33,미국,US5949724083,MICROSTRATEGY INC CL A,21044854,5901775,15143079
2026-07-20,1W,전체,34,미국,US4642875235,ISHARES SEMICONDUCTOR ETF,83619544,69931813,13687731
2026-07-20,1W,전체,35,미국,US0231351067,AMAZON.COM INC,26278829,14189998,12088830
2026-07-20,1W,전체,36,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,15944712,3898702,12046010
2026-07-20,1W,전체,37,미국,US88340C2632,LEVERAGE SHARES 2X LONG SK HYNIX DAILY ETF,11782647,572351,11210296
2026-07-20,1W,전체,38,미국,US46436E7186,ISHARES 0-3 MONTH TREASURY BOND ETF,37325783,26174264,11151520
2026-07-20,1W,전체,39,미국,US8807701029,TERADYNE INC,12513855,1747820,10766035
2026-07-20,1W,전체,40,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,12503620,1902096,10601523
2026-07-20,1W,전체,41,미국,US1491231015,CATERPILLAR INC,13188131,3462970,9725160
2026-07-20,1W,전체,42,미국,USN070592100,ASML HOLDING NV ADR,21541641,11849777,9691864
2026-07-20,1W,전체,43,미국,US74350U4922,PROSHARES ULTRA SK HYNIX,9966425,594862,9371564
2026-07-20,1W,전체,44,미국,US88636R2224,DEFIANCE DAILY TARGET 2X LONG RKLB ETF,12061738,2742241,9319498
2026-07-20,1W,전체,45,미국,US46143U5424,TRADR 2X LONG ASTS DAILY ETF,9194807,1366240,7828567
2026-07-20,1W,전체,46,미국,US6792951054,OKTA INC,8259605,1443465,6816139
2026-07-20,1W,전체,47,미국,US81141R1005,SEA LTD ADR,7718494,1319992,6398502
2026-07-20,1W,전체,48,미국,US38747T3288,GRANITESHARES 2X LONG SK HYNIX DAILY ETF,6970735,894914,6075821
2026-07-20,1W,전체,49,미국,US78462F1030,SPDR SP 500 ETF TRUST,16497175,10801846,5695328
2026-07-20,1W,전체,50,미국,US46152A3611,TRADR 2X SHORT SNDK DAILY ETF,28953877,23272181,5681696
2026-07-20,1W,미국,1,미국,US25459W4583,DIREXION DAILY SEMICONDUCTORS BULL 3X SHS ETF,1993832718,908832052,1085000666
2026-07-20,1W,미국,2,미국,US78392B2060,SK HYNIX INC SPON ADS EACH REP 0.1 SHS WI,596157904,48682526,547475378
2026-07-20,1W,미국,3,미국,US0382221051,APPLIED MATERIALS INC,107805251,9878703,97926548
2026-07-20,1W,미국,4,미국,US25461A3876,DIREXION SHARES ETF TRUST DAILY MSCI SOUTH KOREA BULL SPLR 970211833 US25459Y5208,218648021,137655664,80992357
2026-07-20,1W,미국,5,미국,US46138G6492,INVESCO NASDAQ 100 ETF,70076269,5281750,64794520
2026-07-20,1W,미국,6,미국,US74347R2067,PROSHARES ULTRA QQQ ETF,70467455,6144034,64323420
2026-07-20,1W,미국,7,미국,US84615Q1031,SPACE EXPLORATION TECHN-CL A,92589374,28455564,64133810
2026-07-20,1W,미국,8,미국,US30303M1027,META PLATFORMS INC CL A,130635659,69727678,60907981
2026-07-20,1W,미국,9,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,67459901,10394473,57065428
2026-07-20,1W,미국,10,미국,US46222L1089,IONQ INC,63938959,7439676,56499283
2026-07-20,1W,미국,11,미국,US6974351057,PALO ALTO NETWORKS INC,52275434,2063013,50212421
2026-07-20,1W,미국,12,미국,US75734B1008,REDDIT INC,46179086,2134557,44044529
2026-07-20,1W,미국,13,미국,US46090E1038,INVESCO QQQ TRUST SRS 1 ETF,55922427,13882881,42039546
2026-07-20,1W,미국,14,미국,US74347X8314,PROSHARES ULTRAPRO QQQ ETF,78189082,38306821,39882260
2026-07-20,1W,미국,15,미국,US02079K3059,ALPHABET INC CL A,75794102,39858059,35936043
2026-07-20,1W,미국,16,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,33080837,1644380,31436457
2026-07-20,1W,미국,17,미국,US90385V1070,ULTRA CLEAN HOLDINGS INC,30089019,265514,29823506
2026-07-20,1W,미국,18,미국,US46654Q2030,J.P. MORGAN NASDAQ EQUITY PREMIUM INCOME ETF,30371408,2737809,27633598
2026-07-20,1W,미국,19,미국,US1725731079,Circle Internet,33519269,7023708,26495560
2026-07-20,1W,미국,20,미국,US6391931010,NAVAN INC-CL A,25201098,90561,25110537
2026-07-20,1W,미국,21,미국,US00773J2024,AEGLEA BIOTHERAPEUTICS INC AEGLEA BIOTHERAPEUTICS INC SPLR 946418209 US00773J1034,23727698,742792,22984906
2026-07-20,1W,미국,22,미국,US18915M1071,CLOUDFLARE INC,38140753,15796719,22344034
2026-07-20,1W,미국,23,미국,US68389X1054,ORACLE CORP,30975181,9039818,21935363
2026-07-20,1W,미국,24,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,46731687,25403528,21328159
2026-07-20,1W,미국,25,미국,US8740391003,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR,52179638,32321661,19857977
2026-07-20,1W,미국,26,미국,US46152A6689,TRADR 2X LONG SNDK DAILY ETF,86398722,67563945,18834777
2026-07-20,1W,미국,27,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,28100536,9709176,18391360
2026-07-20,1W,미국,28,미국,US46438T3095,ISHARES NASDAQ 100 ETF,17203024,129713,17073311
2026-07-20,1W,미국,29,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,18722961,1913702,16809259
2026-07-20,1W,미국,30,미국,AU0000185993,IRIS ENERGY LTD,25066206,8491371,16574836
2026-07-20,1W,미국,31,미국,US4581401001,INTEL CORP,67212015,51334168,15877847
2026-07-20,1W,미국,32,미국,US5128073062,LAM RESEARCH CORP COM USD0.001 (P/S) EXOF 965159710 US5128071082,26066590,10889560,15177031
2026-07-20,1W,미국,33,미국,US5949724083,MICROSTRATEGY INC CL A,21044854,5901775,15143079
2026-07-20,1W,미국,34,미국,US4642875235,ISHARES SEMICONDUCTOR ETF,83619544,69931813,13687731
2026-07-20,1W,미국,35,미국,US0231351067,AMAZON.COM INC,26278829,14189998,12088830
2026-07-20,1W,미국,36,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,15944712,3898702,12046010
2026-07-20,1W,미국,37,미국,US88340C2632,LEVERAGE SHARES 2X LONG SK HYNIX DAILY ETF,11782647,572351,11210296
2026-07-20,1W,미국,38,미국,US46436E7186,ISHARES 0-3 MONTH TREASURY BOND ETF,37325783,26174264,11151520
2026-07-20,1W,미국,39,미국,US8807701029,TERADYNE INC,12513855,1747820,10766035
2026-07-20,1W,미국,40,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,12503620,1902096,10601523
2026-07-20,1W,미국,41,미국,US1491231015,CATERPILLAR INC,13188131,3462970,9725160
2026-07-20,1W,미국,42,미국,USN070592100,ASML HOLDING NV ADR,21541641,11849777,9691864
2026-07-20,1W,미국,43,미국,US74350U4922,PROSHARES ULTRA SK HYNIX,9966425,594862,9371564
2026-07-20,1W,미국,44,미국,US88636R2224,DEFIANCE DAILY TARGET 2X LONG RKLB ETF,12061738,2742241,9319498
2026-07-20,1W,미국,45,미국,US46143U5424,TRADR 2X LONG ASTS DAILY ETF,9194807,1366240,7828567
2026-07-20,1W,미국,46,미국,US6792951054,OKTA INC,8259605,1443465,6816139
2026-07-20,1W,미국,47,미국,US81141R1005,SEA LTD ADR,7718494,1319992,6398502
2026-07-20,1W,미국,48,미국,US38747T3288,GRANITESHARES 2X LONG SK HYNIX DAILY ETF,6970735,894914,6075821
2026-07-20,1W,미국,49,미국,US78462F1030,SPDR SP 500 ETF TRUST,16497175,10801846,5695328
2026-07-20,1W,미국,50,미국,US46152A3611,TRADR 2X SHORT SNDK DAILY ETF,28953877,23272181,5681696
2026-07-20,1W,홍콩,1,홍콩,HK0000761400,PREMIA CHINA STAR50 ETF HKD,3180721,7781,3172940
2026-07-20,1W,홍콩,2,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),4900024,1888241,3011783
2026-07-20,1W,홍콩,3,홍콩,HK0000123577,CHINAAMC CSI 300 INDEX ETF HKD,2876497,15957,2860540
2026-07-20,1W,홍콩,4,홍콩,KYG8020E1199,SEMICONDUCTOR MANUFACTURING INTL CORP,8354067,5524753,2829314
2026-07-20,1W,홍콩,5,홍콩,KYG5140Y1162,JINHAI MED TECH,1558173,33632,1524541
2026-07-20,1W,홍콩,6,홍콩,CNE100006CQ4,Ubtech Robotics Ord Shs H,1360461,406226,954235
2026-07-20,1W,홍콩,7,홍콩,CNE100001NV2,SINOPEC ENGINEERING GROUP CO LTD-H,765950,0,765950
2026-07-20,1W,홍콩,8,홍콩,KYG017191142,ALIBABA GROUP HOLDING LTD,2500186,1935084,565101
2026-07-20,1W,홍콩,9,홍콩,HK0883013259,CNOOC LTD,489816,19748,470068
2026-07-20,1W,홍콩,10,홍콩,CNE1000009W5,CHONGQING MACHINERY AND ELECTRIC CO LTD-H,456047,0,456047
2026-07-20,1W,홍콩,11,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,437132,1248,435884
2026-07-20,1W,홍콩,12,홍콩,CNE100007RM9,CCTC,410934,0,410934
2026-07-20,1W,홍콩,13,홍콩,HK0000702735,CSOP STAR 50 INDEX ETF,463315,91980,371335
2026-07-20,1W,홍콩,14,홍콩,BMG5215H1051,KARRIE INTERNATIONAL HOLDINGS LTD,349666,0,349666
2026-07-20,1W,홍콩,15,홍콩,HK0000218211,HUA HONG SEMICONDUCTOR LTD,1757719,1412255,345464
2026-07-20,1W,홍콩,16,홍콩,KYG9897M1270,ZHONGSHI MINAN,350018,10052,339966
2026-07-20,1W,홍콩,17,홍콩,KYG392AS1011,GLOBAL NEW MATERIAL INTL HOLDINGS LTD,325183,0,325183
2026-07-20,1W,홍콩,18,홍콩,CNE100007DJ5,03986,865645,562729,302916
2026-07-20,1W,홍콩,19,홍콩,KYG970081173,WUXI BIOLOGICS CAYMAN INC,433551,168219,265332
2026-07-20,1W,홍콩,20,홍콩,KYG4790P1037,03696,224775,33982,190792
2026-07-20,1W,홍콩,21,홍콩,CNE100006QG5,INNOSCIENCE,230490,44788,185701
2026-07-20,1W,홍콩,22,홍콩,CNE1000062J1,SKB BIO-B,183522,7039,176484
2026-07-20,1W,홍콩,23,홍콩,KYG6471S1084,New Gonow,243677,93626,150050
2026-07-20,1W,홍콩,24,홍콩,HK0000651213,ISHARES HS TECH ETF HKD,402450,282985,119465
2026-07-20,1W,홍콩,25,홍콩,HK0000637857,GLOBAL X CHINA ROBOTICS AND AI ETF (HKD),211751,94349,117402
2026-07-20,1W,홍콩,26,홍콩,HK0000248234,CSOP SZSE CHINEXT ETF (HKD),113838,14730,99108
2026-07-20,1W,홍콩,27,홍콩,HK0001121364,CSOP SAMSUNG -2X HKD,127900,63183,64718
2026-07-20,1W,홍콩,28,홍콩,CNE100002QY7,ZHONGAN ONLINE P+C INSURANCE CO LTD-H,67121,4948,62172
2026-07-20,1W,홍콩,29,홍콩,CNE100007JY1,VICTORY GIANT,55555,13445,42110
2026-07-20,1W,홍콩,30,홍콩,BMG9723F1225,WINSHINE SCIENCE CO LTD WINSHINE SCIENCE CO LTD PARI 960657228 BMG9723F1308,41389,0,41389
2026-07-20,1W,홍콩,31,홍콩,CNE1000074Z2,ZHIDA TECH,38482,0,38482
2026-07-20,1W,홍콩,32,홍콩,KYG0700L1095,B AND D STRATEGIC HOLDINGS LTD,69054,34486,34568
2026-07-20,1W,홍콩,33,홍콩,CNE100007RP2,ROKAE ROBOTICS,59091,26060,33031
2026-07-20,1W,홍콩,34,홍콩,KYG3777B1032,GEELY AUTOMOBILE HOLDINGS LTD,113606,83848,29757
2026-07-20,1W,홍콩,35,홍콩,HK0000945664,GX ASUSD BOND,28267,0,28267
2026-07-20,1W,홍콩,36,홍콩,HK0000426384,A CSOP HKD MM,31318,5441,25877
2026-07-20,1W,홍콩,37,홍콩,BMG0171K1018,ALIBABA HEALTH INFORMATION TECHNOLOGY LTD CHAN 39413205067 BMG2154E1021,35566,9962,25603
2026-07-20,1W,홍콩,38,홍콩,HK0000642568,CSOP HANG SENG TECH INDEX ETF (HKD),69565,45568,23997
2026-07-20,1W,홍콩,39,홍콩,CNE1000004Y2,ZTE CORP-H,268567,248040,20527
2026-07-20,1W,홍콩,40,홍콩,CNE100007DV0,ILUVATAR COREX,281466,261102,20364
2026-07-20,1W,홍콩,41,홍콩,KYG5860M1024,00068,20259,0,20259
2026-07-20,1W,홍콩,42,홍콩,HK2800008867,TRACKER FUND OF HONG KONG ETF,18989,0,18989
2026-07-20,1W,홍콩,43,홍콩,CNE1000001Z5,BANK OF CHINA LTD-H,16930,1299,15631
2026-07-20,1W,홍콩,44,홍콩,CNE100005D27,BIOCYTOGEN-B,23672,10088,13583
2026-07-20,1W,홍콩,45,홍콩,KYG6264V1361,MONGOLIAN MINING CORP PARI 006731593 KYG6264V1445,12629,0,12629
2026-07-20,1W,홍콩,46,홍콩,KYG0330A1013,ALPHAMAB ONCOLOGY,12440,0,12440
2026-07-20,1W,홍콩,47,홍콩,KYG5804A1076,MAOYAN ENTERTAINMENT,11605,0,11605
2026-07-20,1W,홍콩,48,홍콩,HK0000978962,A GX HSICC,10229,0,10229
2026-07-20,1W,홍콩,49,홍콩,KYG9700F1458,HSC RESOURCES GROUP LTD HSC RESOURCES GROUP LTD PARI 983288355 KYG9700F1607,10208,0,10208
2026-07-20,1W,홍콩,50,홍콩,BMG2233G2014,CMBC CAPITAL HOLDINGS LTD PARI 008855698 BMG2233G3004,22021,13884,8137
2026-07-20,1W,중국,1,중국,CNE1000041R8,CAMBRICON TECHNOLOGIES CORPORATION,2857718,0,2857718
2026-07-20,1W,중국,2,중국,CNE1000041W8,SEMICONDUCTOR MANUFACTURING INTL CORP-A,1429208,0,1429208
2026-07-20,1W,중국,3,중국,CNE100003MN7,MONTAGE TECHNOLOGY CO LTD-A,1427895,0,1427895
2026-07-20,1W,중국,4,중국,CNE100006M90,HUA HONG SEMICONDUCTOR LTD-A,1425321,0,1425321
2026-07-20,1W,중국,5,중국,CNE100003MM9,ADVANCED MICRO-FABRICATION EQUIPMENT INC-A,1139735,0,1139735
2026-07-20,1W,중국,6,중국,CNE100005X23,"KINGSEMI Co., Ltd",1134491,0,1134491
2026-07-20,1W,중국,7,중국,CNE100005360,CIRCUIT FABOLOGY MICROELECTRONICS E,1131647,0,1131647
2026-07-20,1W,중국,8,중국,CNE100005GP9,TECHWINSEMI,1027777,10816,1016961
2026-07-20,1W,중국,9,중국,CNE100000N79,SUZHOU DONGSHAN PRECISION MANUFACTURING CO LTD-A,1049103,99416,949687
2026-07-20,1W,중국,10,중국,CNE100000ML7,NAURA TECHNOLOGY GROUP CO LTD-A,1757222,831212,926010
2026-07-20,1W,중국,11,중국,CNE100005PT2,Hygon Information Technology,714311,0,714311
2026-07-20,1W,중국,12,중국,CNE0999003Z6,Fullgoal Shanghai Composite ETF,583702,0,583702
2026-07-20,1W,중국,13,중국,CNE100003662,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD-A,329053,19842,309211
2026-07-20,1W,중국,14,중국,CNE100003373,SHENNAN CIRCUITS CO LTD-A,424018,116712,307307
2026-07-20,1W,중국,15,중국,CNE0000006P7,DONGFANG ELECTRONICS CO LTD-A,253907,0,253907
2026-07-20,1W,중국,16,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,277687,64289,213399
2026-07-20,1W,중국,17,중국,CNE100000LQ8,HUATAI SECURITIES CO LTD-A,212110,7901,204209
2026-07-20,1W,중국,18,중국,CNE100004D93,FULLGOAL FUND MANAGEMENT CO LTD CSI INTELLIGENT VE,128623,0,128623
2026-07-20,1W,중국,19,중국,CNE100004WL8,CHINA ASSET MANAGEMENT CO ROBOT ETF,109975,39731,70244
2026-07-20,1W,중국,20,중국,CNE1000055G1,CHINA MOBILE LTD-A,46978,0,46978
2026-07-20,1W,중국,21,중국,CNE100000PG0,JIANGSU YOKE TECHNOLOGY CO LTD-A,81736,35125,46612
2026-07-20,1W,중국,22,중국,CNE1000031K4,WUXI APPTEC CO LTD-A,164373,118052,46321
2026-07-20,1W,중국,23,중국,CNE100001RG4,GUANGXHOU TINCI MATERIALS TECHNOLOGY CO LTD-A,101536,73464,28072
2026-07-20,1W,중국,24,중국,CNE100000B81,IFLYTEK CO LTD-A,49594,22800,26794
2026-07-20,1W,중국,25,중국,CNE000000TF5,XINING SPECIAL STEEL,21256,0,21256
2026-07-20,1W,중국,26,중국,CNE000000MZ8,TOPCHOICE MEDICAL CO INC-A,20803,0,20803
2026-07-20,1W,중국,27,중국,CNE000000TK5,ZTE CORP-A,109413,90568,18845
2026-07-20,1W,중국,28,중국,CNE100002XN6,CHINA KINGS RESOURCES GROUP CO LTD-A,18702,0,18702
2026-07-20,1W,중국,29,중국,CNE0000006M4,CHINA TUNGSTEN AND HIGHTECH MATERIALS CO LTD-A,18660,0,18660
2026-07-20,1W,중국,30,중국,CNE000000L08,Zangge Mining Co Ltd,17501,0,17501
2026-07-20,1W,중국,31,중국,CNE100001ZW4,SHANDONG SHIDA SHENGHUA CHEMICAL GROUP-A,16374,0,16374
2026-07-20,1W,중국,32,중국,CNE000000SM3,CHINA SPACESAT CO LTD-A,17513,2025,15488
2026-07-20,1W,중국,33,중국,CNE1000008S5,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-A,56818,41589,15228
2026-07-20,1W,중국,34,중국,CNE100000QD5,SHENZHEN FASTPRINT CIRCUIT TECH CO LTD-A,24972,11507,13465
2026-07-20,1W,중국,35,중국,CNE100000PW7,SICHUAN KELUN PHARMACEUTICAL CO LTD-A,25228,13570,11658
2026-07-20,1W,중국,36,중국,CNE000001PQ8,CHINA MERCHANTS ENERGY SHIPPING CO LTD-A,12721,1078,11643
2026-07-20,1W,중국,37,중국,CNE000001PK1,LUYANG ENERGY SAVING MATERIALS CO LTD-A,11464,0,11464
2026-07-20,1W,중국,38,중국,CNE100000940,HEFEI URBAN CONSTRUCTION DEVELOPMENT CO LTD-A,11117,0,11117
2026-07-20,1W,중국,39,중국,CNE000000VQ8,WULIANGYE YIBIN CO LTD-A,21937,12725,9212
2026-07-20,1W,중국,40,중국,CNE100003SM6,CHINA LEADSHINE TECHNOLOGY CO LTD-A,10015,907,9109
2026-07-20,1W,중국,41,중국,CNE100000825,TIANSHUI HUATIAN TECHNOLOGY CO LTD-A,20399,11333,9065
2026-07-20,1W,중국,42,중국,CNE100000742,CHINA CONSTRUCTION BANK CORP-A,8658,0,8658
2026-07-20,1W,중국,43,중국,CNE100006H89,BOSERA ASSET MANAG,6402,0,6402
2026-07-20,1W,중국,44,중국,CNE100004520,PENGHUA FUND MGT,17720,11349,6371
2026-07-20,1W,중국,45,중국,CNE100000P85,DO-FLUORIDE NEW MATERIALS CO LTD-A,15589,9400,6190
2026-07-20,1W,중국,46,중국,CNE100005JG2,Bona Film Group,6026,0,6026
2026-07-20,1W,중국,47,중국,CNE000001D49,XUGUANG,5853,0,5853
2026-07-20,1W,중국,48,중국,CNE000000DJ1,NINGBO JOYSON ELECTRONIC CORP-A,5995,292,5702
2026-07-20,1W,중국,49,중국,CNE1000019Y0,NEW CHINA LIFE INSURANCE CO LTD-A,5673,0,5673
2026-07-20,1W,중국,50,중국,CNE000000KG2,CAIHONG DISPLAY,5471,0,5471
2026-07-20,1W,일본,1,일본,JP3914400001,MURATA MANUFACTURING CO LTD,11898390,7263795,4634595
2026-07-20,1W,일본,2,일본,JP3050420003,200A,3438923,448338,2990585
2026-07-20,1W,일본,3,일본,JP3122400009,ADVANTEST CORP,4237312,2205582,2031730
2026-07-20,1W,일본,4,일본,JP3802300008,FAST RETAILING CO LTD,2540934,537625,2003309
2026-07-20,1W,일본,5,일본,JP3126000003,ARISAWA MFG CO LTD,1613280,0,1613280
2026-07-20,1W,일본,6,일본,JP3902400005,MITSUBISHI ELECTRIC CORP,1149732,98772,1050961
2026-07-20,1W,일본,7,일본,JP3946750001,JAPAN POST BANK CO LTD,1017476,0,1017476
2026-07-20,1W,일본,8,일본,JP3522600000,CHUGOKU MARINE PAINTS LTD,983338,0,983338
2026-07-20,1W,일본,9,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,1094238,164286,929952
2026-07-20,1W,일본,10,일본,JP3762600009,NOMURA HOLDINGS INC,997441,176258,821183
2026-07-20,1W,일본,11,일본,JP3900000005,MITSUBISHI HEAVY INDUSTRIES LTD,1024652,339704,684948
2026-07-20,1W,일본,12,일본,JP3049720000,GlobalX Nasdaq10,433817,1681,432136
2026-07-20,1W,일본,13,일본,JP3888400003,MITSUI MINING AND SMELTING CO LTD,609304,219701,389603
2026-07-20,1W,일본,14,일본,JP3814000000,FUJIFILM HOLDINGS CORP,488329,101927,386402
2026-07-20,1W,일본,15,일본,JP3049750007,GLOBAL X S&P 500 COVERED CALL ETF,357503,0,357503
2026-07-20,1W,일본,16,일본,JP3027710007,ISHARES CORE NIKKEI 225 ETF,371372,97934,273437
2026-07-20,1W,일본,17,일본,JP3401400001,SUMITOMO CHEMICAL CO LTD,269332,32041,237291
2026-07-20,1W,일본,18,일본,JP3050540008,ISHARES 25+ YEAR US TREASURY BOND LONG DURATION JP,222454,125,222329
2026-07-20,1W,일본,19,일본,JP3548600000,DISCO CORP,443235,222931,220305
2026-07-20,1W,일본,20,일본,JP3027630007,NEXT FUNDS TOPIX ETF,251166,37808,213357
2026-07-20,1W,일본,21,일본,JP3826520003,FREEE KK,200048,2877,197171
2026-07-20,1W,일본,22,일본,JP3758190007,NEXON CO LTD,327151,140977,186174
2026-07-20,1W,일본,23,일본,JP3869960009,MONEY FORWARD INC,193288,12186,181102
2026-07-20,1W,일본,24,일본,JP3160960005,APPRIER GROUP INC,158620,8079,150541
2026-07-20,1W,일본,25,일본,JP3679850002,NITTA CORPORATION,168196,19800,148396
2026-07-20,1W,일본,26,일본,JP3360250009,SHO-BOND HOLDINGS CO LTD,147625,0,147625
2026-07-20,1W,일본,27,일본,JP3166830004,FFRI SECURITY INC,143071,0,143071
2026-07-20,1W,일본,28,일본,JP3119600009,AJINOMOTO CO INC,1051354,919507,131847
2026-07-20,1W,일본,29,일본,JP3734800000,NIDEC CORP,150975,25201,125774
2026-07-20,1W,일본,30,일본,JP3190000004,OBAYASHI CORP,119821,3982,115839
2026-07-20,1W,일본,31,일본,JP3027640006,DAIWA N225 ETF,155914,45361,110554
2026-07-20,1W,일본,32,일본,JP3160400002,EISAI CO LTD,168337,57790,110548
2026-07-20,1W,일본,33,일본,JP3494600004,SCREEN HOLDINGS CO LTD,298894,188519,110375
2026-07-20,1W,일본,34,일본,JP3967400007,RASA INDUSTRIES LTD,254800,145043,109758
2026-07-20,1W,일본,35,일본,JP3407400005,SUMITOMO ELECTRIC INDUSTRIES LTD,801237,692346,108890
2026-07-20,1W,일본,36,일본,JP3155350006,C UYEMURA CO LTD,107252,0,107252
2026-07-20,1W,일본,37,일본,JP5528210007,NEXT NOTES KOSPI200 LEVERAGE ETN,191882,88082,103800
2026-07-20,1W,일본,38,일본,JP3982800009,ROHM CO LTD,441691,344479,97212
2026-07-20,1W,일본,39,일본,JP3166000004,EBARA CORP,149095,53376,95719
2026-07-20,1W,일본,40,일본,JP3048540003,ISHARES CORE 7-10 YEAR US TREASURY BOND ETF,96621,919,95702
2026-07-20,1W,일본,41,일본,JP3894900004,ISETAN MITSUKOSHI HOLDINGS LTD,92002,2455,89547
2026-07-20,1W,일본,42,일본,JP3946900002,EUCALIA INC.,82649,0,82649
2026-07-20,1W,일본,43,일본,JP3657400002,NIKON CORP,80738,0,80738
